,CRN,STREET_NAME
5911,2009097298,MALDEN RD
5912,2009097298,MALDEN RD
5913,2009097298,THIRD ST ET
5914,2009097298,THIRD ST ET
5915,2009097298,TURNPIKE RAMP RD
5927,2009097856,BENJAMIN FRANKLIN HW
5978,2009116072,CHURCH ST
6075,2009046708,
6081,2009094390,DELAWARE EX
6143,2009016211,
6251,2009068631,BRUBAKER VALLEY RD
6325,2009040769,CHAMBERS HILL RD
6326,2009040769,CHAMBERS HILL RD
6327,2009040769,AMPWICK DR
6375,2009091882,RIVER ST
6376,2009091882,MAFFETT ST
6377,2009091882,
6504,2009107034,LINCOLN HW
6510,2009070905,BRODHEAD RD
6535,2009055810,STREET RD
6536,2009055810,STREET RD
6537,2009055810,JACKSONVILLE RD
6538,2009055810,JACKSONVILLE RD
6563,2009097851,MAIN ST
6606,2009134233,FORMS LN
6607,2009134233,EASTON RD
6608,2009134233,EASTON RD
6616,2009094658,FURNACE RD
6617,2009094658,KOHLER RD
6723,2009058587,MATAMORAS RD
6724,2009058587,TUSCARORA VALLEY RD
6725,2009058587,TURBETT FLATS RD
6726,2009058587,SPRUCE HILL RD
6752,2009128118,NISSLEY LN
6753,2009128118,MARTIC HEIGHTS DR
6830,2010013193,MECHANICSVILLE RD
6831,2010013193,DURHAM RD
6880,2009092986,DAUPHIN ST
6881,2009092986,THIRTIETH ST
6910,2009057763,BERNVILLE RD
6911,2009057763,SHARTLESVILLE RD
6984,2009048880,WESTMORELAND ST
7030,2009027333,SCHUYLKILL EX
7202,2009023707,SALEM BIBLE CHURCH RD
7233,2009093731,STATE ST
7277,2009062880,KEYSTONE SHORTWAY HW
7391,2009080746,HANOVER RD
7424,2009027018,WALNUT ST
7425,2009027018,WALNUT ST
7430,2009027018,MAIN ST
7482,2009040318,TWIN VALLEY RD
7491,2009054692,ROWLAND AV
7521,2009108814,NEW COLUMBIA RD
7608,2010000704,GOLDEN MILE HW
7652,2009074887,PARK AV
7653,2009074887,MAIN ST
7658,2010000821,
7721,2009083241,RED BANK RD
7722,2009083241,PLEASANT GROVE RD
7738,2009031599,FIFTH AV
7766,2009092907,TURNPIKE RD
7767,2009092907,MILLCREEK RD
7811,2009062526,SR 0426 SH
7830,2009056940,HUNTING PARK AV
7834,2010001931,HERDMAN ST
7836,2009107187,BREWSTER RD
7838,2010001931,WEST PIKE ST
7839,2010001931,HUTCHINSON AV
7973,2009076018,NOBLESTOWN RD
7974,2009076018,NOBLESTOWN RD
7975,2009076018,RAMP C RD
7993,2009085536,
8063,2009087491,MOUNT NEBO RD
8109,2009044885,28TH DIVISION HW
8282,2009112762,MAITLAND LN
8297,2009082096,OLD MILL RD
8320,2009120881,LEHIGH AV
8321,2009120881,TWENTYNINTH ST
8352,2009070420,ROBINSON HW
8390,2009091597,SKYLINE DR
8399,2009132826,LOCUST RD
8470,2009070302,OREGON BL
8570,2009076066,HADLEY RD
8599,2009026136,MARTICVILLE RD
8673,2009119617,EDGEWOOD RD
8674,2009119617,LONGSTOWN RD
8831,2009039825,PLEASENT VALLEY RD
8857,2009113941,ANDERSON ST
8858,2009113941,PENN ST
8863,2009037261,SR 0254 HW
8889,2009018096,CHARLESTOWN RD
9017,2009022169,CREEK RD
9062,2009097480,WILLIAM FLYNN HW
9102,2009040542,MARKET ST
9103,2009040542,MOUNTAIN AV
9114,2009018722,MOUNTAIN RD
9115,2009018722,
9116,2009018722,ALLEGHENEY DR
9193,2009086844,KETTLE RD
9210,2009095814,GAY AV
9211,2009095814,GEORGE ST
9224,2009128724,BECKER RD
9225,2009128724,KERBAUGH RD
9295,2009028448,GEORGE ST
9296,2009028448,FOURTH AV
9428,2009130635,GOLDEN KEY RD
9429,2009130635,SEIPSTOWN RD
9525,2009110880,ZEIGLER MILL RD
9549,2009031384,RAILROAD ST
9565,2009089386,
9566,2009089386,RAMP RD
9575,2009117528,
9616,2009114877,N MAIN ST
9624,2009096087,SR 0903 HW
9650,2009046295,BUSINESS RT 66 RD
9651,2009046295,OAKFORD PARK RD
9652,2009046295,FINK LN
9653,2009031060,BEAVER VALLEY RD
9695,2009018663,BARRENS RD
9696,2009018663,LITTLE RD
9701,2009047340,SEESE RD
9702,2009047340,EAST DISTRICT RD
9908,2009083161,SR 0118 SH
10003,2009092847,
10205,2009009291,TWENTYSIXTH ST
10206,2009009291,PINE AV
10207,2009009291,PARADE ST
10220,2010002442,COMLY AV
10221,2010002442,HULMEVILLE RD
10358,2009117638,LUCERNE RD
10418,2009123553,COKEBURG BENTLEYVILLE RD
10461,2009062133,BULL CREEK RD
10497,2009044391,WISSAHICKON AV
10570,2009038563,S MAIN ST
10772,2009016735,RANCK MILL RD
10773,2009019855,RED HILL RD
10792,2009055666,
10885,2009134110,THOMPSON RUN RD
10914,2009045763,
10915,2009045763,GOBBLERS RUN RD
10935,2009092218,TUNNEL HILL RD
10936,2009061011,CENTER NEW TEXAS RD
10965,2009117700,ELLWOOD RD
11016,2009075719,AMERICAN LEGION MEM HW
11076,2009028580,LINDLE RD
11110,2009068252,WOODS RD
11111,2009068252,RIDGE RD
11137,2009130712,CONSTITUTION BL
11138,2009130712,CONSTITUTION BL
11139,2009130712,BEAVER ST
11140,2009039602,FREEPORT RD
11285,2009097371,BUFFALO PITTSBURGH HW
11293,2009038714,CITY AV
11303,2009092172,
11308,2009071272,OAK LN
11334,2009053478,MAIN ST
11345,2009031226,PIKE SPRING RD
11350,2009074842,FLAT ROCK RD
11418,2009008179,BENJAMIN FRANKLIN HW
11419,2009008179,EAGLE MILL RD
11420,2009008179,NORTH RD
11486,2009028464,BULLFROG VALLEY RD
11708,2009069890,AMERICAN LEGION MEM HW
11740,2009050082,HICKORY BOTTOM RD
11883,2009110961,CHESTNUT AV
11884,2009110961,CHESTNUT AV
11885,2009110961,JUNIATA GAP RD
11959,2009104389,INDEPENDENCE RD
11974,2009109129,
11975,2009109129,TANITE RD
12032,2009070982,
12033,2009070982,TYLERSBURG RD
12038,2009051510,MAIN ST
12094,2009035210,PATRICK J. STAPLETON HW
12105,2009093177,ROOSEVELT BL
12106,2009093177,BORBECK AV
12107,2009093177,RYAN AV
12111,2010002925,FIFTH ST
12112,2010002925,WALNUT ST
12175,2009054032,MT ROSE AV
12176,2009054032,MT ROSE AV
12177,2009054032,CAMP BETTY WASHINGTON RD
12234,2009008933,WILLIAM FLYNN HW
12235,2009008933,WILLIAM FLYNN HW
12236,2009008933,EAST HARDIES RD
12257,2009045332,ANTHONY HW
12258,2009045332,ORPHANAGE RD
12259,2009045332,SHOESTRING HILL RD
12504,2009061192,BURKE RD
12616,2009075421,RIVER DR
12629,2009053868,SANS SOUCI PY
12630,2009053868,
12631,2009053868,
12724,2009008744,CHARLES ATTIG MEM HW
12725,2009008744,CHARLES ATTIG MEM HW
12726,2009008744,ARBOGAST AV
12728,2009102271,SR 0715 SH
12738,2009122574,WILLIAMSON RD
12747,2010007629,BROWNSDALE RD
12750,2009043691,PRESIDENT RD
12771,2009045609,SPRING RD
12773,2009077643,CHRISTIAN SPRINGS RD
12774,2009077643,NAZARETH PK
12810,2009130073,BLOOMFIELD RD
12811,2009057061,KEYSTONE SHORTWAY HW
12817,2009069022,LAKESIDE DR
12942,2009080520,CLAIRTON BL
12952,2009116929,MORGANTOWN ST
12953,2009116929,HIGHLAND AV
13019,2009065978,BALTIMORE PK
13028,2009117736,MAIN ST
13091,2009087898,PRIEST HOLLOW RD
13093,2009057084,LOCUST ST
13237,2009096749,
13298,2009089640,
13302,2009075362,NATIONAL PK
13350,2009065727,SR 0378 HW
13351,2009065727,SR 0378 HW
13352,2009065727,OLD PHILADELPHIA PK
13360,2009119830,W CHESTER RD
13411,2009004031,SUSQUEHANOCK DR
13513,2009087533,PROSPECT ST
13514,2009087533,CHURCH LN
13524,2009128918,EICHELBERGER ST
13525,2009128918,EISENHOWER DR
13535,2009115552,SELLERSVILLE BP
13536,2009115552,RAMP E RD
13587,2009079346,WALNUT ST
13636,2009099480,MEMORIAL HW
13637,2009099480,FRIEDENSBURG RD
13638,2009099480,FRIEDENSBURG RD
13664,2009036601,WELLSVILLE RD
13665,2009036601,HARMONY GROVE RD
13757,2009037176,BUTLER ST
13758,2009037176,WILKES BARRE BL
13777,2009045725,NATIONAL PK
13781,2009091166,NUMIDIA DR
13784,2009121605,SPRING CREEK RD
13796,2009072761,
13878,2009034282,MAIN ST
13879,2009034282,MILL ST
13966,2009106657,POTTSTOWN PK
13977,2009012955,LANCASTER AV
13981,2009084826,KRAUSSDALE RD
14044,2009086583,QUAKER VALLEY RD
14090,2009030377,CRUCIBLE RD
14111,2010005917,BUSTLETON AV
14184,2009080194,HIGH ST
14185,2009080194,FLOWERS ST
14226,2009061315,CORYDON ST
14242,2009039832,AUGHWICK RD
14258,2009051635,BALD EAGLE VALLEY RD
14259,2009051635,BEACH ST
14309,2009074778,BLEVINS RD
14313,2009130288,ELLIS RD
14381,2009049140,NEWPORTVILLE RD
14454,2009085519,DOWNINGTOWN PK
14491,2009112352,HARLANDSBURG RD
14503,2009052342,JACKSON RUN RD
14525,2009057959,THIRTEENTH ST
14526,2009057959,AAR 262836S RR
14540,2010001103,SR 0611 SH
14568,2009038031,MERWINSBURG RD
14590,2010005295,BUD SHUSTER HW
14670,2009116348,S GUERNSEY RD
14686,2009031972,RAMP C RD
14738,2009077003,FOURTH AV
14763,2010003996,BRUSHY RIDGE RD
14765,2009075994,BROAD ST
14767,2009075994,NEGLEY AV
14791,2009127896,LITTLE PLUM RUN RD
14800,2009027297,TAN YARD HILL RD
14801,2009027297,CUMBERLAND HW
14880,2009101261,NORTH WASHINGTON ST
14916,2009101248,PAINT BL
14980,2009088590,STATE ST
15005,2009061359,LICKING CREEK DR
15007,2009093828,SWINEHART RD
15101,2009022604,PENN LINCOLN PY
15111,2010013871,JACOBS MILL RD
15112,2010013871,LAKE RD
15166,2009047866,PRINCE FREDERICK ST
15167,2009047866,TOWN CENTER RD
15181,2009088030,BUD SHUSTER HW
15219,2009048035,HORSE SHOE PK
15220,2009048035,RAMP RD
15277,2009084092,GODFREY AV
15382,2009055992,BLUFF RIDGE RD
15442,2009029009,
15529,2010009787,GRAVEL PK
15562,2009036635,SWANSON ST
15622,2009117301,TROTTERS LEA LN
15636,2009092989,CALLOWHILL ST
15637,2009092989,SIXTYFIRST ST
15713,2009046001,BERNVILLE RD
15738,2009133621,RENOVO RD
15741,2009033736,LAKE RD
15784,2009069455,ANNSBURY ST
15785,2009069455,THIRD ST
15881,2009050393,BARNES LAKE RD
15882,2009050393,DELAWARE AV
15888,2009100116,FRANKFORT RD
15923,2009096713,NEW BLOCK DR
15952,2009055003,Z H CONFAIR MEMORIAL HW
15982,2009070763,MT CARMEL AV
16002,2009023484,SR 0070 HW
16017,2009064526,TOWNSHIP LINE RD
16018,2009064526,BIG OAK RD
16065,2009081428,S DELAWARE DR
16188,2009107824,MILLWOOD ST
16211,2009085675,ALGER AV
16212,2009085675,SR 0611 HW
16236,2009033900,
16322,2009041540,CEDAR GROVE RD
16323,2009041540,KINGSWOOD RD
16327,2009127635,VANCE STATION RD
16360,2009073200,WISSAHICKON AV
16383,2010000242,FREEPORT RD
16413,2009110923,LEWIS RD
16432,2009078520,STILLMAN ST
16497,2009079993,BANGOR RD
16498,2009079993,BOOKS HILL RD
16535,2009078952,SIXTYSIXTH ST
16536,2009078952,BUIST AV
16561,2009074729,SR 0487 HW
16562,2009074729,MEGARGELL RD
16578,2009041723,NOTTINGHAM RD
16579,2009041723,SOAPSTONE HILL RD
16653,2009066125,CONODOQUENET PY
16678,2009033090,SECOND ST
16703,2009083206,MAGEE RD
16704,2009110399,OLD YORK RD
16723,2009114258,MCDONALD ST
16727,2009098831,PINE MOUNTAIN RD
16780,2009087220,EAST STREET VALLEY ET
16781,2009087220,RAMP F RD
16794,2009103973,NATIONAL PK
16795,2009103973,ZEDIKER STATION RD
16919,2009018403,CHELTEN HILLS DR
16928,2009055232,DEKALB ST
16929,2009113345,HIGH ST
16948,2009123434,
16991,2009099120,STONE CREEK RIDGE RD
17022,2009054417,MASCHER ST
17081,2009071226,OAK ST
17102,2009015802,LAKE RD
17180,2009050751,SUMMIT RD
17254,2009015227,PIKE SPRINGS RD
17283,2009062200,BROAD ST
17284,2009062200,FAIRVIEW AV
17285,2009119988,TRIMBLE RD
17306,2009075663,GREENWOOD AV
17375,2009111424,JOHN F KENNEDY BL
17376,2009111424,SEVENTEENTH ST
17385,2009108109,MCKEE RD
17500,2009093703,KEYSTONE RD
17537,2009072704,WILLIAMS RD
17566,2010000145,FIFTH ST
17609,2009094514,GREEN HILLS RD
17631,2009002893,MACDADE BL
17632,2009002893,MACDADE BL
17633,2009002893,MORTON AV
17634,2009002893,HAVERFORD RD
17643,2009095629,PISGAH STATE RD
17680,2009032217,RUNNING VALLEY RD
17688,2009104576,GRAND ARMY OF THE REP HW
17841,2009057605,BISHOP AV
17842,2009057605,PALMERS MILL RD
17843,2009057605,WESTPARK LN
17863,2009024806,CLARISSA ST
17898,2009088674,INDUSTRIAL BL
17949,2009071168,U P CHURCH RD
17950,2009071168,KEFFER RD
18003,2009056545,TIFFANY LN
18004,2009056545,LINCOLN AV
18029,2009085846,CARLISLE RD
18039,2009070013,DELAWARE EX
18050,2009020896,GLEN HOPE BL
18063,2009131772,SR 0897 HW
18176,2009087613,FRANKLIN ST
18255,2009029606,KENNEDY DR
18256,2009029606,COLUMBUS DR
18382,2009124706,LEHIGH AV
18383,2009124706,LEHIGH AV
18384,2009124706,KENSINGTON AV
18416,2009117067,ALLEN ST
18417,2009117067,FIFTEENTH ST
18530,2009033033,SR 0070 HW
18543,2009064234,BUTLER ST
18588,2009055418,BETHLEHEM PK
18589,2009055418,BETHLEHEM PK
18590,2009055418,PUMPING STATION RD
18685,2009036590,PENN LINCOLN PY
18686,2009036590,BATES ST INT/RAMP B RD
18692,2010002016,MOUNTAIN VIEW DR
18714,2009094124,WATER ST
18753,2009073386,BROWNSVILLE RD
18754,2009073386,KEENAN DR
18756,2009035269,CHESTNUT ST
18798,2009068605,FRENCH CREEK PY
18870,2009057649,STATE RD
18871,2009078473,WASHINGTON AV
18872,2009078473,BAILEY SETTLEMENT HW
18908,2009069812,BROOKFIELD DR
18933,2009081119,NEW YORK AV
18941,2009030244,CHANDLER MILL RD
18942,2009030244,HILLENDALE RD
18975,2009043212,MAIN ST
18977,2009085235,STATE ST
19010,2009081055,AMERICAN LEGION MEM HW
19077,2009054852,FURNACE RD
19139,2009096671,PENNELL RD
19141,2010001650,MONTGOMERY PK
19169,2009031482,PERRY HW
19170,2009031482,RAMP X RD
19198,2009119645,BUTE RD
19203,2009069680,WASHINGTON AV
19204,2009069680,MAIN ST
19212,2009106775,LINCOLN HW
19229,2009042812,BLOOMING GROVE RD
19230,2009042812,SINSHEIM RD
19342,2009048285,AUSTINVILLE RD
19419,2009081780,EDGMONT AV
19565,2009074337,TILGHMAN ST
19566,2009074337,IRVING ST
19639,2009096388,SR 0035 SH
19660,2009084769,MAYTOWN RD
19726,2009029606,ALTIER DR
19755,2009086923,PHILIPSBURG AREA HW
19781,2009065050,RICE AV
19838,2009010548,BURMA RD
19873,2009095435,PLEASANT VIEW DR
19953,2009089882,MAIN ST
19954,2009089882,DEPOT ST
20012,2009033455,BUTTONWOOD RD
20017,2009060542,
20067,2009028242,SR 0068 SH
20116,2009087727,
20164,2009010918,ALLENTOWN BL
20245,2009061264,MAPLE GROVE RD
20439,2009037280,LENAPE RD
20440,2009037280,BALTIMORE PK
20441,2009037280,BALTIMORE PK
20451,2009123291,SAGER RD
20480,2009095305,RED LION RD
20484,2010005800,SUSQUEHANNA TR
20667,2009073732,READING RD
20668,2009073732,SPRINGHOUSE RD
20708,2009085490,KINSMAN RD
20714,2010016231,
20735,2009088330,
20796,2009081378,TWENTY EIGHTH DIVISION HW
20797,2009101496,ROY E FURMAN HW
20830,2009056391,OCTORARA TR
21034,2009099744,LIBERTY BR
21035,2009099744,LIBERTY BR
21036,2009099744,MCARDLE RD
21055,2009081440,SCHOENERSVILLE RD
21211,2009107446,PENN DR
21276,2009104704,BELMONT HW
21279,2009004633,WHITESIDES RD
21326,2009076410,SR 0414 SH
21338,2009055387,SEVENTH ST
21342,2009109759,SR 0027 SH
21343,2009012830,
21500,2009063388,NEW RD
21585,2009113691,HORSHAM RD
21589,2009080634,
21594,2009128102,HANOVER RD
21595,2009128102,LITTLESTOWN RD
21596,2009128102,BENDER RD
21597,2009064326,EDENDALE RD
21681,2009053957,CHANDLER MILL RD
21682,2009053957,HILLENDALE RD
21683,2009046832,SOUTHSIDE RD
21742,2009088019,PINEWOODS RD
21743,2009088019,LEE RD
21829,2009042283,NEW CASTLE RD
21830,2009042283,PULASKI RD
21851,2009093815,HUNTERSTOWN HAMPTON RD
21923,2009082949,YORK RD
21989,2009105202,DELAWARE EX
21997,2010003470,ROCKY GROVE AV
22013,2009060782,OLD 209 RD
22079,2010003724,DONATION RD
22080,2010003724,EIGHTH AV
22120,2009099240,SR 0654 SH
22134,2009080711,DUPONT HW
22189,2009091857,ROOSEVELT WY
22231,2009057283,OAK ST
22291,2009113911,COUNTY LINE RD
22292,2009113911,COUNTY LINE RD
22293,2009113911,UNIONVILLE PK
22338,2009119777,
22419,2009081061,NEW BRIDGEVILLE RD
22420,2009081061,CHAPEL CHURCH RD
22443,2009061405,SR 0078 HW
22459,2009057146,CENTRE ST
22472,2009111427,STENTON AV
22539,2009095549,JACKSON RUN RD
22550,2009069366,PITNEY ST
22551,2009069366,WARREN ST
22558,2009105220,JOSEPH M MCDADE EX
22716,2010010124,ELLWOOD RD
22733,2009030150,TOWNSHIP LINE RD
22765,2009055830,HICKS HILL RD
22824,2009101701,BLUE-GRAY HW
22877,2009009306,SWEDESFORD RD
22995,2009104069,PHILADELPHIA ST
22996,2009104069,NINTH ST
23033,2009009846,NUREMBERG MOUNTAIN RD
23051,2009069612,BROWNSDALE RD
23067,2009057503,FAIRFIELD RD
23068,2009057503,PENN RD
23113,2009043288,
23138,2009035273,BELTZVILLE DR
23193,2009120569,INDIAN QUEEN LN
23248,2009041387,VALLEY RD
23267,2009082868,DEL HAVEN RD
23346,2009111419,UNION ST
23347,2009111419,POPLAR ST
23434,2009087772,SKYLINE DR
23442,2009056541,RIDGE RD
23454,2009121247,MCALEVYS FORT RD
23470,2009058069,ESPY RD
23471,2009058069,BASS RD
23530,2009082843,BUSHKILL ST
23531,2009082843,THIRD ST
23560,2009037393,CLINTON AV
23561,2009037393,MCKEE RD
23616,2009091640,YORK RD
23617,2009091640,CENTENNIAL RD
23642,2009102117,IRWIN TRAFFORD RD
23719,2009091802,MERCER RD
23745,2009040651,CONEWANGO AV
23784,2009061147,HANCOCK ST
23785,2009061147,BROAD ST
23894,2009079272,KENSINGTON AV
23895,2009079272,SOMERSET ST
23896,2009079272,D ST
23966,2009115997,FORGE RD
23967,2009115997,HOPEWELL RD
24010,2009113514,STANDING STONE RD
24098,2009043561,SALEM CHURCH RD
24099,2009043561,BRANDY LN
24202,2011098618,WASHINGTON RD
24230,2009022301,JEFFERSON ST
24231,2009022301,CROTON AV
24233,2009067443,ROOSEVELT BL
24241,2009072042,MENOHER BL
24262,2009081271,SR 0322 SH
24268,2009035346,DRINKER PK
24270,2009079496,BANKWAY ST
24325,2009036360,WILLIAM PENN BL
24347,2009068692,STATE RD
24348,2009068692,MAIN ST
24349,2009068692,OLD STATE RD
24350,2009068692,KETSTONE RD
24367,2009020325,CARLISLE ST
24372,2010000491,ALLENTOWN PK
24373,2009086430,VALLEY RD
24374,2009086430,POINT RD
24375,2009086430,FERGUSON RD
24383,2009084198,Z H CONFAIR MEMORIAL HW
24435,2009033087,BERNVILLE RD
24459,2009108812,EDINBORO RD
24480,2009007329,SHENANGO RD
24499,2009026530,STATE HWY 924 HW
24660,2009134181,BURTNER RD
24674,2009047502,GRAND ARMY OF THE REPU HW
24687,2009057367,SOUTH ST
24688,2009057367,BROWNFIELD AL
24694,2009123579,TWENTYEIGHTH DIVISION HW
24744,2009133287,CREEK RD
24759,2009120002,TUNKHANNOCK HW
24760,2009120002,
24761,2009120002,
24762,2009120002,OLD HIGHWAY RD
24817,2010020732,
24837,2009027287,WHISKEY SPRINGS RD
24912,2009095755,CRAFTON BL
24913,2009095755,WEAVER ST
24920,2009047401,
24953,2009102569,LANCASTER PK
25000,2009050697,VALLEY RD
25023,2009079720,MT GRETNA RD
25024,2009079720,MT WILSON RD
25042,2009069084,RAMP A RD
25135,2009014995,AMERICAN LEGION MEM HW
25227,2009078506,SEAPORT DR
25253,2009063510,HAWS PK
25273,2009128376,OLD SKIPPACK RD
25303,2009049959,OLD ROUTE 119 RD
25390,2009133742,EASTON RD
25391,2009133742,TOWNSHIP LINE RD
25395,2009085385,WILLIAM PENN HW
25487,2009019185,BIGELOW ST
25529,2009004806,
25544,2009032249,WILLIAMSON RD
25549,2009123483,CHURCH RD
25566,2009058593,SCOTLAND AV
25608,2009118101,MCLAUGHLIN RUN RD
25609,2009118101,RAMP RD
25650,2009022301,CROTON AV
25651,2009022301,COLUMBUS INNER BELT RD
25671,2009104010,BERRY RIDGE RD
25672,2009127051,RIDGE RD
25753,2009124093,SR 0153 SH
25771,2009107629,MANOR DR
25852,2009107654,W COLLEGE AV
25861,2009035986,HIGH POINT RD
25972,2009021522,WASHINGTON PK
26017,2009069196,
26101,2009103562,BELLE RD
26112,2009126015,
26217,2009084195,EAU CLAIRE RD
26245,2009118328,BUSTLETON PK
26274,2009071667,SLOPE HILL RD
26448,2011081497,DERRY ST
26449,2011081497,PARK TE
26457,2009023504,I 80 HW
26511,2009031332,ELLWOOD RD
26544,2009021402,BLUE-GRAY HW
26546,2009056369,TACONY ST
26547,2009056369,TACONY ST
26548,2009056369,FRALEY ST
26633,2009072498,BALTIMORE PK
26634,2009072498,BALTIMORE PK
26635,2009072498,US HWY 1 HW
26636,2009072498,BRINTON BRIDGE RD
26642,2009020110,STATE HWY 995 HW
26693,2009017734,RESERVOIR RD
26790,2009095197,CHAPMAN LAKE RD
26822,2009075219,ALLENTOWN BL
26823,2009075219,ALLENTOWN BL
26824,2009075219,GRAVEL HILL RD
