,CRN,STREET_NAME
3711,2007103509,CHEW ST
3774,2008018859,LEHIGH AV
3775,2008018859,CORAL ST
3776,2008018859,FRANKFORD AV
3777,2008018859,LEHIGH AV
3828,2007092265,REED ST
3829,2007092265,22ND ST
3915,2007065528,
4097,2007112418,MILFORD RD
4159,2007034241,RAMP RD
4160,2007034241,STREET RD
4170,2007034591,STATE ST
4196,2007032011,INTERCHANGE RD
4197,2007032011,ECKMAN LUMBER CO INC DR
4198,2007032011,MAIN RD
4239,2008042683,CHESTNUT ST
4276,2007042089,SUNNYSIDE RD
4293,2008038638,ELRAMA RD
4301,2007106577,
4302,2007106577,SPRING GARDEN ST
4303,2007106577,SIXTEENTH ST
4337,2007053503,PINE ST
4392,2007016315,TUMBLING RUN RD
4430,2007045232,S MAIN ST
4442,2007114226,WILMINGTON RD
4462,2007122073,THOMAS RD
4486,2008045519,MEDIA BP
4538,2007072610,LYCOMING CREEK RD
4561,2007094089,HANOVER RD
4580,2007046396,BLAINSPORT RD
4581,2007046396,MEADOW RD
4591,2007079003,STREETS RUN RD
4622,2007112879,UNIVERSITY DR
4639,2007045051,BOILING SPRINGS RD
4640,2007045051,LISBURN RD
4643,2008013719,MARS HILL RD
4648,2007016306,AMERICAN LEGION MEM HW
4718,2008006551,RESICA FALLS RD
4719,2008006551,TOM X RD
4733,2007098659,NATIONAL PK
4759,2007041746,POPLAR ST
4760,2007041746,PENN AV
4779,2007021588,CHAMBERSBURG RD
4844,2007087868,LAKE MINSI DR
4872,2008013571,STANDING STONE RD
4961,2007101855,COLEBROOK RD
4962,2007101855,UPPER LAWN RD
5101,2007030691,SWAMP RD
5102,2007030691,OLD DUBLIN PK
5161,2007023564,
5216,2008052785,MILFORD RD
5233,2007020588,TURNPIKE RAMP RD
5234,2007020588,
5261,2007024259,WARM SPRINGS AV
5325,2007062443,Z H CONFAIR MEMORIAL HW
5428,2007090006,ROOSEVELT BL
5429,2007090006,HALDEMAN AV
5430,2007090006,
5435,2009048498,AIRPORT RD
5436,2009048498,SR 0051 SH
5437,2009048498,SR 0051 SH
5484,2008036507,SEEMSVILLE RD
5741,2007093545,BUIST AV
5742,2007093545,71ST ST
5836,2007201174,
5893,2007038938,DILLINER PT MARION RD
5932,2007094091,HEIDLERSBURG RD
5933,2007094091,OLD HARRISBURG RD
6033,2008011411,CONSTITUTION AV
6064,2007115573,DEKALB PK
6142,2008042674,ALLENTOWN BL
6143,2008042674,COON CREEK RD
6144,2008042674,ALLENTOWN BL
6146,2007112879,UNIVERSITY DR
6147,2007112879,PECHIN RD
6228,2007034590,
6241,2007020271,RIDGE PK
6242,2007020271,SHERIDAN LN
6248,2007095175,SCHOENERSVILLE RD
6249,2007095175,SCHOENERSVILLE RD
6250,2007095175,INDUSTRIAL DR
6275,2007082215,WOODHAVEN RD
6279,2007082215,THORNTON RD
6294,2007060928,MARION DR
6296,2007060928,CONRAD WEISER PY
6324,2007070205,OAKVILLE RD
6325,2007070205,SPRINGFIELD RD
6367,2008008928,BUCHANAN VALLEY RD
6417,2007070278,
6446,2007058283,CREEK RD
6447,2007058283,STATION WAY RD
6448,2007058283,BALTIMORE PK
6449,2007058283,BALTIMORE PK
6455,2007102320,DANIEL BOONE RD
6471,2007070461,COSGROVE RD
6479,2007087131,COUDERSPORT PK
6504,2007057968,CITO RD
6626,2008008885,GRACETON RD
6678,2007102314,TACONY ST
6694,2007083564,
6695,2007083564,CROSSINGVILLE RD
6696,2007083564,MOSTERTOWN RD
6702,2007127170,
6703,2007127170,UNIONVILLE RD
6718,2007077704,PINE GROVE RD
6719,2007077704,DIX HILL RD
6789,2008021349,RAMP A RD
6791,2007104968,PA 283 RD
6792,2008021349,LINCOLN HW
6793,2008021349,LINCOLN HW
6794,2008021349,RAMP D RD
6811,2008001631,PENNSYLVANIA AV
6827,2007080895,MAE WEST RD
6838,2007093325,CENTER ST
6845,2007100162,CONNELLSVILLE ST
6862,2007090387,CENTRE AV
6863,2007090387,GREENWICH ST
6864,2007090387,CENTRE AV
6876,2007024055,MOUNTAIN RD
6877,2007084716,NEW FALLS RD
6907,2007068761,BRISTOL PK
6908,2007068761,COMMERCE DR
6928,2007085152,FAIRVIEW RD
6937,2007087634,HICKOX/ULYSSES RD
6939,2007087634,JACKSON RD
6967,2007085145,STATE RD
7017,2007054952,LITTLE BEAVER RD
7070,2007044394,HANOVER AV
7071,2007044394,WAHNETA ST
7147,2007098568,WESTEND BR
7207,2007027521,Z H CONFAIR MEMORIAL HW
7236,2007063298,DIVISION HW
7245,2007031420,
7264,2007058670,HIGH ST
7295,2007057830,MEDIA BP
7309,2007070526,BALTIMORE PK
7349,2007001073,LEHIGH AV
7395,2007125660,WILDWOOD PARK DR
7402,2007125660,CAMERON ST
7403,2007125660,CAMERON ST
7404,2007125660,ELMERTON AV
7493,2007054197,HAMILTON SOUTH ST
7680,2007043310,BROWN RD
7681,2007049026,LC TO FRONTAGE RD
7684,2007049026,PASSYUNK AV
7685,2007049026,1ST JUDICIAL HOLDING LT
7686,2007049026,SIXTYFIRST ST
7708,2007079454,ALDER RD
7726,2007118473,SOUTHERN DR
7738,2007094655,BIG RD
7748,2007108601,
7751,2007078612,THIRD AV
7752,2007078612,DUNNINGS HW
7753,2007078612,DUNNINGS HW
7754,2007078612,
7842,2007087303,
7844,2007095611,BELLWOOD RD
7849,2007058836,BUSHKILL DR
7850,2007058836,MOORESTOWN RD
7904,2007110356,
7905,2007110356,
7936,2007078787,
7944,2007102128,FRANKLIN RD
8042,2008000496,FACTORY RD
8094,2007205079,EBY ST
8095,2007205079,SR 0072 SH
8097,2007118056,WARGO RD
8127,2008034597,RED DOG RO
8243,2007035700,HUNTINGDON FURNACE RD
8318,2007056219,RIDGE ROAD ET
8338,2007123808,TWENTYSECOND ST
8339,2007123808,BENJAMIN FRANKLIN PY
8415,2007085035,SECOND ST
8416,2007085035,BRICK PLANT RD
8594,2008044856,MIDDLE RIDGE RD
8624,2007050892,DOE RUN RD
8627,2007087036,MILL CREEK RD
8630,2007098913,
8658,2007063608,ROBERT P CASEY HW
8681,2007049036,66TH ST
8682,2007049036,5TH ST
8760,2007064102,
8805,2007106220,TWELFTH ST
8806,2007106220,12TH ST
8810,2007019302,THIRD ST
8811,2007019302,CHESTNUT ST
8870,2007120016,
8891,2007203772,
8949,2007045789,BETHLEHEM PK
8950,2007045789,BETHLEHEM PK
8951,2007045789,STUMP RD
9026,2007053438,RACE TRACK RD
9078,2007025627,MAIN ST
9079,2007025627,FRIEDENSTAHL RD
9081,2007046716,AMERICAN LEGION MEM HW
9121,2007031803,FAIRFIELD AV
9147,2007087056,AMERICAN LEGION MEM HW
9158,2007037007,CALLOWHILL RD
9169,2007079894,RAMP RD
9193,2008015739,FOUNTAIN GREEN DR PS
9215,2008030430,JENNINGS ST
9226,2007046719,NATIONAL PK
9230,2007006687,JODON AV
9302,2008009189,
9308,2007117179,RAGERS HILL RD
9309,2007117179,MOUNT HOPE RD
9310,2007117179,PALESTINE RD
9371,2007063685,RAMP RD
9483,2007110478,JOHN F KENNEDY BL
9523,2007090669,BABCOCK BL
9549,2007038633,SAW MILL RUN BL
9572,2007064616,HAMOT RD
9631,2007036360,MAIN ST
9632,2007036360,WASHINGTON ST
9636,2007126500,WALNUT ST
9637,2007126500,SPRING ST
9773,2007068614,FAIRLANE BL
9781,2007200223,
9782,2007200223,
9783,2007200223,
9804,2007090268,
9882,2007034725,OAK ST
9883,2007034725,SOUTH ST
9935,2007091771,SMITH TWP STATE RD
9970,2008003776,NARROWS RD
9978,2007092071,
9981,2007092071,BROAD ST
9982,2007092071,SPRING GARDEN ST
9983,2007092071,
10049,2007044685,Z H CONFAIR HW
10151,2007045613,
10226,2007034792,FREEDOM RD
10271,2008017557,RIDGE VALLEY RD
10275,2007036639,RAMP E RD
10307,2007063201,POTTSTOWN BOYERTOWN BP
10308,2007063201,JACKSON RD
10309,2007063201,POTTSTOWN BOYERTOWN BP
10337,2007080874,
10354,2007113579,
10419,2007107787,MAIN ST
10420,2007107787,VALLEY VIEW TE
10440,2007064995,DARK HOLLOW RD
10467,2007060767,VFW OF US MEM HW
10469,2007058864,
10544,2007062939,EASTON AV
10586,2007042857,STREET RD
10625,2007039416,MCCLELLAND RD
10681,2007096743,CONWELL AV
10687,2007096743,ROOSEVELT BL
10688,2007096743,ROOSEVELT BL
10693,2008043365,VALLEY VIEW RD
10694,2008043365,HAMMERTOWN RD
10733,2007052347,MOUNTAIN RD
10775,2007093782,MINESITE RD
10813,2007023468,MORWOOD RD
10825,2007065652,
10826,2007065652,TACONY ST
10827,2007065652,VAN KIRK ST
10849,2007088320,HARMONYVILLE RD
10878,2008020723,HOLTWOOD RD
10905,2007044520,GIBRALTAR RD
10906,2007044520,BENJAMIN FRANKLIN HW
10907,2007044520,BENJAMIN FRANKLIN HW
10908,2007044520,BRICE VILLA INC. RD
10909,2007044520,G AND G MOBILE HOMES RD
10925,2007060937,
10928,2007044933,DELLINGER SCHOOL RD
10932,2007094885,RAYMOND P SHAFER HW
10989,2007045323,RAYMOND P SHAFER HW
11052,2007046966,OAKWOOD RD
11138,2007108535,16TH ST
11202,2008024055,ONTARIO ST
11208,2007074211,BENJAMIN FRANKLIN HW
11228,2007095191,MONTMORENCI AV
11238,2007042438,DWIGHT D EISENHOWER HW
11241,2007052689,WASHINGTON ST
11259,2007073492,CHESTNUT ST
11260,2007073492,WOOD ST
11262,2007036364,WILKES-BARRE BL
11297,2007025957,ROCKWELL AV
11298,2007025957,LEGGETT ST
11346,2007042121,
11375,2008036206,PITTSBURGH ST
11529,2007080234,
11571,2007096065,
11585,2007104050,FORGEDALE RD
11599,2008002505,CARNAHAN RD
11632,2007078548,WM FLINN HW
11793,2007024282,LANCASTER AV
11794,2007024282,LANCASTER AV
11795,2007024282,KENHORST BL
11796,2007024282,KENHORST BL
11874,2007095193,PENNSYLVANIA AV
11941,2007048435,
11992,2007092168,HILTS RD
12030,2007028139,WAYNE HW
12105,2007088051,AUGHWICK RD
12113,2007101721,
12114,2007101721,RAYSTOWN RD
12139,2007118693,S 5 POINTS RD
12142,2008024492,COBBS CREEK PY
12145,2007113677,ZION HILL RD
12146,2007113677,OLD BETHLEHEM PK
12237,2007075963,CEDAR HILL RD
12303,2007029348,RENOVO RD
12331,2007093782,RIVER BEND RD
12385,2007107530,26TH ST
12492,2007090079,BALTIMORE PK
12561,2007082410,LEHIGH AV
12562,2007082410,TWENTYEIGHTH ST
12585,2007053714,BROWNSVILLE RD
12627,2007084726,LAUREL RUN RD
12700,2007072693,
12777,2008024055,AMERICAN ST
12794,2008003766,GREAT COVE RD
12828,2007043231,
12865,2007066567,FISHERS LN
12878,2007071945,Z H CONFAIR MEMORIAL HW
12900,2007073066,SOAP HOLLOW RD
12952,2007044899,CHAMBERSBURG RD
12993,2007115815,NEW FALLS RD
12994,2007115815,PLUMBRIDGE DR
13026,2007202726,
13095,2007119360,
13103,2007100276,OLD 126 RD
13130,2007029277,FRANK D OREILLY HW
13131,2007029277,RAMP J RD
13182,2007075478,OLD WELSH RD
13282,2007021379,HOUSEROCK RD
13283,2007021379,WESTVIEW RD
13318,2007104778,DRINKER ST
13376,2007102220,CENTRAL AV
13422,2007088737,MAIN ST
13423,2007088737,MAIN ST
13424,2007088737,THIRD ST
13486,2007097303,LAWSONHAM RD
13489,2007084585,DICKINSON ST
13580,2008018996,AMERICAN LEGION MEM HW
13656,2007103580,CHARLOTTE ST
13657,2007103580,LINCOLN AV
13664,2007108177,
13682,2008036508,MONTGOMERY PK
13771,2007110800,FINLEYVILLE RD
13775,2007035125,NATIONAL PK
13783,2007081019,PASSYUNK AV
13809,2007032422,STREET RD
13842,2007103828,BOOT RD
13851,2008017069,RIDGE AV
13883,2007018046,LINCOLN HW
13884,2007018046,SINGER AV
13926,2007045061,HAGUES MILL RD
13941,2007059703,
13998,2007201338,SR 2022 SH
13999,2007201338,WYCOMBE AV
14010,2008002817,VAN VOORHIS HAZELKIRK RD
14100,2007099720,BAINBRIDGE RD
14101,2007099720,RIVER RD
14102,2007099720,TOWNSHIP 304 RD
14163,2007116357,SR 0910 SH
14188,2007111963,MAIN ST
14189,2007111963,CROSSROADS RD
14190,2007111963,OAKDALE STATION RD
14207,2007119878,HERSHEY HEIGHTS RD
14211,2007119878,CARLISLE PK
14231,2008021942,HIGH ST
14269,2007034207,CRAFT MOORE RD
14305,2007021798,PINE GROVE RD
14569,2008031275,OREGON PK
14571,2007034146,STREET RD
14598,2007061762,LOWER RIGGLES GAP RD
14611,2007011991,LANCASTER AV
14616,2007055273,AIRPORT RD
14638,2007099450,BENJAMIN FRANKLIN HW
14661,2007023217,FRONTENAC ST
14662,2007023217,PASSMORE ST
14671,2007110510,NEMACOLIN RD
14672,2007110510,RUTTERS LN
14673,2007110510,THOMAS RD
14706,2007074247,BRIGHTON RD
14707,2007074247,JACKS RUN RD
14714,2007123095,HUDSON ST
14747,2007204980,
14776,2008003694,HICKORY RD
14913,2007068380,
14923,2007088737,THIRD ST
14928,2007080350,GILBERT RIDGE RD
14988,2007082205,SIXTEENTH ST
15003,2007060709,FIRELINE RD
15004,2007060709,MAPLE DR
15005,2007060709,THIRD ST
15037,2007201925,
15086,2007084533,
15091,2008008244,NEWTOWN BP
15092,2008008244,NEWTOWN BP
15093,2008008244,STONY HILL RD
15140,2007038935,MOUNT JOY RD
15153,2008014872,CREEK RD
15291,2008036476,Z H CONFAIR MEMORIAL HW
15437,2007044605,MONONGAHELA AV
15444,2007101000,RAYMOND P SHAFFER HW
15505,2007102260,
15580,2007044638,LINCOLN RD
15581,2007044134,PITTSBURGH RD
15582,2007044134,PITTSBURGH RD
15583,2007044134,TOWN COUNTRY RD
15584,2007029071,BALTIMORE PK
15607,2007103553,DEEP CREEK RD
15671,2007124272,HARBISON AV
15710,2007041759,
15733,2007112164,G.A.R. HW
15735,2007080653,SHICKSHINNEY VALLEY RD
15753,2007043613,SCHOOL HOUSE RD
15769,2007075990,AVONMORE RD
15776,2007044249,
15814,2007076195,
15869,2008018433,POWELL AV
15937,2007112049,SCOTLAND RD
16007,2007094788,PHILADELPHIA AV
16011,2007048074,MILLWOOD RD
16012,2007048074,PENN GRANT RD
16046,2009062797,SHARPLESS ST
16047,2009062797,HIGH ST
16124,2007102846,HARTSTOWN RD
16175,2007010000,STOVERSTOWN RD
16178,2007066118,CARLISLE ST
16187,2007090680,
16191,2007024635,LEECHBURG RD
16201,2007023418,OLD WILMINGTON RD
16234,2007205510,
16263,2007042364,RAYMOND P SHAFER HW
16272,2007070914,DILLINGERSVILLE RD
16293,2007127474,RUSSELL TAVERN RD
16294,2007127474,GOLDENVILLE RD
16337,2007065959,BUTLER AV
16338,2007065959,BUTLER AV
16339,2007065959,RAMP RD
16340,2007065959,BURPEE RD
16351,2007120151,ROOSEVELT BOULEVARD EX
16352,2007120151,RAMP G RD
16356,2007048946,RAMP RD
16438,2007096356,6TH AV
16439,2007096356,ROSS ST
16479,2008018538,BLOOMFIELD RD
16539,2007100945,PENNSYLVANIA AV
16540,2007100945,RIDGE RD
16541,2007100945,PENNSYLVANIA AV
16542,2007106586,RIDGE AV
16543,2007106586,RIDGE AV
16544,2007106586,RIDGE AV
16545,2007106586,THIRTYTHIRD ST
16546,2007019991,MARKET ST
16547,2007019991,MC KEAN ST
16550,2007107992,CHESTNUT HILL RD
16551,2007107992,SHILOH RD
16575,2007102636,ORCHARD RD
16594,2007116375,LAKE MEADE RD
16692,2008021326,SCHOOL LANE RD
16701,2007061981,
16702,2007084889,SAINT CLAIR BP
16703,2007084889,SAINT CLAIR BP
16704,2007084889,HANCOCK ST
16717,2007049959,
16769,2007086272,WALNUT ST
16814,2007070304,
16849,2007117789,BROWNSVILLE RD
16850,2007117789,CREEK RD
16892,2007084745,YOUNGBLOOD RD
16966,2007099133,BUSTLETON AV
16972,2007011046,HOWERTOWN RD
16973,2007011046,E 4TH ST
16975,2007084709,MT PISGAH RD
17054,2007028207,
17076,2007081753,GERMANTOWN AV
17136,2007121854,FRIENDSHIP AV
17137,2007121854,AIKEN AV
17139,2007098650,POPLAR ST
17166,2007107634,SANDY FLAT RD
17179,2007095086,
17214,2007029284,BENJAMIN FRANKLIN HW
17235,2007064554,SUSQUEHANNA TR
17269,2007100642,BESTWICK RD
17274,2008003721,LAYFIELD RD
17275,2008003721,KUTZTOWN RD
17289,2007034213,HIGH ROCK RD
17299,2007119908,TIMBERLINE RD
17364,2008018152,LINCOLN HW
17365,2008018152,BELMONT RD
17366,2008018152,BELMONT RD
17427,2007044505,BOY SCOUT RD
17514,2007051585,Z H CONFAIR MEMORIAL HW
17561,2007096066,CHESTNUT ST ET
17634,2007044307,LONG RUN RD
17639,2007051714,CAPITOL HILL RD
17732,2007044090,LANCASTER AV
17798,2007119661,INTERCHANGE RD
17826,2007071713,MAIN RD
17848,2007014384,SHIFFLER AV
17850,2007056871,BROAD ST
17851,2007056871,BROAD ST
17852,2007056871,ARCH ST
17873,2007076943,TWENTYFIRST ST
17874,2007076943,
17875,2007076943,
17880,2007093953,
17945,2007202552,
17987,2007093181,CHRISTOPHER COLUMBUS BL
18015,2007095536,LINCOLN HW
18016,2007095536,OLD HW
18064,2007074912,
18087,2007052120,MAIN ST
18088,2007052120,UNION ST
18177,2007007026,BROOKWOOD RD
18207,2007076124,CLAUDE LORD BL
18208,2007076124,ARCH ST
18209,2007076124,
18285,2007075988,MAPLE AV
18346,2007080438,
18394,2007014012,WASHINGTON RD
18395,2007014012,WASHINGTON RD
18396,2007014012,DEMAR BL
18587,2007122694,OLD SWEDE RD
18636,2007079349,
18637,2007079349,TINGLEY ST
18638,2007079349,EMPET RD
18698,2007001386,WASHINGTON RD
18732,2007106408,PINE TREE RD
18761,2008003721,KNIGHT RD
18830,2007085747,STATION RD
18831,2007116107,NINTH ST
18839,2007053187,
18848,2008034239,CENTER ST
18882,2007120683,ROOSEVELT BL
18883,2007120683,ROOSEVELT BL
18884,2007120683,SOUTHAMPTON RD
18920,2007074538,PERRY HW
18986,2007030692,
19036,2007095487,STONEY HILL RD
19099,2007048648,RIVER RD
19112,2007075916,CAMPBELLS RUN RD
19141,2007064210,ROBERT P CASEY HW
19164,2007085810,VANEAL RD
19193,2007053780,AMVET MEM HW
19194,2007075325,ELM ST
19218,2007115099,MCALEVYS FORT RD
19219,2007115099,RED ROSE RD
19230,2007048547,CROSSINGVILLE RD
19232,2007042074,MOUNT AIRY RD
19274,2007102638,TOWNSHIP 0428 RD
19303,2007047480,STRINGTOWN RD
19325,2007014384,WASHINGTON BL
19359,2007083273,HAHNSTOWN RD
19441,2007108585,MULBERRY ST
19442,2007108585,MULBERRY ST
19443,2007108585,ADAMS AV
19473,2007076026,MAIN ST
19584,2007123397,LINCOLN WY
19662,2007080031,WHITBY AV
19666,2007080031,COBBS CREEK PY
19667,2007080031,COBBS CREEK PY
19679,2007029965,ZION RD
19680,2007029965,PARK DR
19713,2008036202,SR 0079 SH
19714,2008036217,FREEPORT ST
19860,2007206238,
19912,2007058705,COLEBROOKDALE RD
19937,2007118964,CHELTENHAM AV
19938,2007118964,TWELFTH ST
20021,2007089104,MAIN ST
20049,2007061292,MT MORRIS RD
20184,2007204441,BARTRAM AV
20253,2007058481,MAIN ST
20339,2007045549,SPROUL RD
20349,2007074266,CLAUDE LORD BL
20350,2007074266,CLAUDE LORD BL
20351,2007074266,NORWEGIAN ST
20364,2007053187,MAIN ST
20373,2007093582,
20374,2007093582,LYONA RD
20390,2007016511,EXTON BYPASS BP
20397,2007056780,MELWOOD RD
20450,2007074411,PENN AV
20451,2007074411,SIXTH AV
20521,2007203699,
20527,2007071537,WEAVERTOWN RD
20533,2007108460,KING ST
20642,2008006160,PUNKIN RIDGE RD
20647,2007016096,
20821,2007126288,SULLIVAN TR
20937,2007039118,GREEN OAKS DR
21058,2007026252,BENJAMIN FRANKLIN HW
21085,2007098516,OXFORD-LEWISVILLE RD
21086,2007098516,STATE RD
21095,2008010961,
21108,2007006496,WOOD ST
21121,2007085765,ROBERT P CASEY HW
21148,2008014166,SMITHFIELD ST
21149,2007074318,INTERSTATE 283 RD
21210,2008014358,BALTIMORE RD
21211,2008014358,CLEVERSBURG RD
21241,2008029778,SPRUCE ST
21242,2008029778,SPRUCE ST
21243,2008029778,MOOSIC ST
21244,2008029778,MOOSIC ST
21245,2008029778,FRONT ST
21283,2007061680,
21313,2008024161,DUBLIN PK
21479,2007085161,COUNTY ST
21488,2008038741,SPRINGFIELD RD
21491,2007074751,NATIONAL PK
21538,2007037455,BUFFALO PITTSBURGH HW
21539,2007037455,MINARD RD
21601,2007087249,MAIN ST
21634,2007112933,ERIE ST
21646,2007108880,CASTOR AV
21647,2007108880,BRIDGE ST
21663,2008008146,G.A.R. HW
21675,2007099439,
21676,2007099439,STONY MT RD
21690,2007095977,TWENTYEIGHTH DIVISION HW
21773,2007091012,GUFFY RD
21788,2007065713,HEMMERLE RD
21789,2007065713,HILLSDALE AV
21808,2007125875,
21858,2007107607,LINFIELD TRAPPE RD
21954,2007100142,ROLLING MEADOWS RD
21995,2007025684,OLD WELSH RD
22038,2007109447,LINCOLN DR
22039,2007109447,HORTTER ST
22043,2007089324,
22086,2007076110,GRAND ARMY OF REPUBLIC HW
22137,2007203089,VETERANS LN
22138,2007203089,SR 1001 SH
22139,2007203089,SR 1001 SH
22140,2007203089,SR 1032 SH
22211,2007075683,SOUTHERN DR
22231,2007049890,BEDMINSTER RD
22232,2007049890,KELLERS CHURCH RD
22280,2007034578,SPRINGFIELD PK
22344,2008016019,FOX HILL RD
22374,2007060419,CHAMBERSBURG RD
22409,2008033553,BUFFALO PITTSBURGH HW
22441,2007031656,BELLE VISTA DR
22456,2007074192,MATLICK RD
22466,2007115840,PARK AV
22532,2007077763,
22548,2007045374,PA TURNPIKE PK
22571,2007048809,ALLISON RD
22575,2007078731,
22576,2007078731,NEW HOLLAND PK
22577,2007078731,SWAMP RD
22681,2007081647,OREGON AV
22682,2007081647,21ST ST
22723,2007036528,
22762,2008037153,SPRING ST
22851,2007102635,LINCOLN HW
22852,2007102635,MOUNT VERNON RD
22871,2008042901,
22875,2007080127,G ST
22876,2007080127,ONTARIO ST
22929,2007058839,BETHEL CHURCH RD
22930,2007058839,EDWARD DR
22956,2007047980,MAIN ST
22971,2007115643,GEORGES FAIRCHANCE RD
23030,2007064755,NINEVAH RD
23031,2007064755,MIMMS RD
23091,2007088922,
23185,2008042892,
23275,2008011316,GRAND ARMY OF REPUBLIC HW
23466,2008001415,
23467,2008044862,HICKOX/ULYSSES RD
23482,2007055690,BROAD AV
23541,2007089585,FRANKSTOWN RD
23542,2007089585,GRAHAM BL ET
23543,2007089585,GRAHAM BL
23544,2007044557,RAMP RD
23545,2007044557,RAMP RD
23546,2007044557,PARK AVENUE ET
23547,2007044557,PARK AVENUE ET
23559,2007090698,RAMP E RD
23560,2007090698,
23593,2007118078,RIVER RD
23618,2007096164,
23655,2007083576,COLVER RD
23761,2008070987,
23892,2007080978,FISHER ST
23903,2007100934,COLONEL DRAKE HW
24026,2008033530,
24078,2008038922,REDSTONE WY
24089,2007097747,FORBES AV
24150,2007095891,OLD POST RD
24151,2007095891,LEVANS RD
24207,2008025136,
24224,2007088031,NAZARETH PK
24245,2007059531,CHURCH RD
24286,2007113473,SR0202 RT202 BP
24338,2007079839,CARNEYS XING
24347,2007044942,WILLIAM PENN HW
24367,2007052365,SCHUYLKILL EX
24438,2007045022,
24448,2007081789,PINEY RIDGE RD
24449,2007080393,TREMONT RD
24455,2007071406,MOULTRIE ST
24456,2007071406,5TH AV
24577,2007057199,MILFORD RD
24628,2007034108,HUNTINGDON PK
24629,2007034108,HUNTINGDON PK
24630,2007034108,CEDAR RD
24631,2007034108,ROCKLEDGE AV
24667,2007070855,RAMP A RD
24691,2007029306,BARNARD RD
24742,2007111356,WHIPPOORWILL DR
