id,vehicle_number,year,make,model,hit_run
20160234I-2016-003023,1,2003,NISSAN,MUR, 
2016023616-05279,1,2012,NISSAN,ALT, 
2016023616-11018,1,2014,FREIGHTLINER,M21, 
2016023616-11994,1,2005,MERCEDES BENZ,G M, 
201602382016-004543,1,2015,TOYOTA,RAV, 
201602382016-004543,2,2016,JEEP,PAT, 
2016024216-01894,1,2013,NISSAN,PAT, 
2016024216-03251,1,1997,HARLEY DAVIDSON,XL, 
2016024216-03251,2,2009,HONDA,ACC, 
20160242B060-2016-03966A,1,2012,VOLVO,TT, 
20160242B060-2016-03966A,2,1996,PONTIAC,TRANS AM, 
2016024444-16-07762,1,2007,HYUNDAI,SANTA FE, 
2016024444-16-07762,2,2012,AUDI,S5, 
20160245I-2016-007335,1,2009,HYUNDAI,SAN, 
20160245I-2016-007335,2,2012,FORD,FOC, 
20160245I-2016-007335,3,2006,TOYOTA,RAV4, 
20160245I-2016-007335,4,2013,HONDA,SW, 
20160245T-16-08,1,1998,FORD,EXPEDITION, 
2016024816-03350,1,2014,BMW,435, 
2016024816-03350,2,2006,CHRYSLER,PAC, 
2016024816-05636,1,2014,HONDA,NO, 
2016024816-05636,2,2004,BMW,M3, 
2016024816-12071,1,2014,KIA,SOU, 
2016024816-12071,2,2015,DODGE,DUR, 
2016024816-14555A,1,1994,VOLVO,940, 
201602502016-12070,1,1997,FORD,EXPEDITION, 
20160251I-2016-008211,1,2014,HONDA,VMAX, 
2016025616-13464,1,2008,MERCEDES BENZ,E35, 
2016025616-20487,1,2013,HYUNDAI,ELA, 
2016025616-20487,2,2003,HONDA,750, 
2016025616-23347,1,2010,TOYOTA,COR, 
2016025716-05417,1,2015,GMC,ACADIA, 
2016025816-03161,1,2008,MIN,COO, 
20160259I-2016-002163,1,2005,VOLVO,C90, 
20160259I-2016-002163,2,2006,FREIGHTLINER,FRE, 
20160259I-2016-002163,3,1995,DODGE,NEO, 
20160260B060-2016-04180A,1,2011,PREO,BUS, 
20160260B060-2016-04180A,2,2004,ACURA,TL, 
20160260PD-16-005007,1,2012,HYUNDAI,SONATA, 
20160260PD-16-006454,1,2013,HONDA,ODYSSEY, 
20160260PD-16-008691,1,2011,KIA,SOUL, 
20160260PD-16-008691,2,1992,TOYOTA,CAMRY, 
20160260PD-16-042379,1,2017,MITSUBISHI,MIRAGE, 
20160265WG-16-06981,1,2005,HYUNDAI,SONATA, 
20160265WG-16-06981,2,1995,HARLEY DAVIDSON,UNKNOWN, 
20160265WG-16-09017,1,2011,CHEVROLET,IMPALA, 
20160265WG-16-09017,2,1994,CHEVROLET,CAPRICE, 
20160265WG-16-09017,3,2009,DODGE,RAM 1500, 
201602662016-001500/57-16,1,2004,HONDA,ACCORD, 
201602662016-001600/57-16,1,2004,HONDA,ACCORD, 
20160266I-2016-001500/57-16,1,2004,HONDA,ACCORD, 
2016026816-081,1,2013,HONDA,CRV, 
2016026816-081,2,2014,MAZDA,MZ3, 
201602703652-16,1,2005,JEEP,SPR, 
201602703652-16,2,1984,HONDA,CYL, 
201603022016-2042,1,    ,,,Y
201603042016-1606,1,2013,HYUNDAI,ELA, 
20160304D020-2016-00125A,1,2012,JEEP,CHEROKEE, 
201603052016-10933,1,2001,YAMAHA,STREET, 
201603052016-10940,1,2005,MACK,UNKNOWN, 
201603052016-10940,2,2003,PONTIAC,AZTEC, 
201603052016-10940,3,2014,TOYOTA,CAMRY, 
201603062016-13030,1,1998,BUICK,LES, 
201603062016-13030,2,2007,SATURN,AUR, 
201603062016-13032,1,2001,CHRYSLER,PT, 
201603062016-13032,2,1998,BUICK,LES, 
201603062016-13368,1,1995,SUBARU,LEGACY, 
20160306C020-2016-00505A,1,2008,SUBARU,IMPREZA, 
201603082016-18802,1,    ,,,Y
201603082016-18802,2,    ,,,Y
201603082016-21849,1,2001,CHEVROLET,TAHOE, 
20160310201601790,1,2007,MERCEDES BENZ,SEDAN, 
20160310201601790,2,2002,HONDA,ACCORD, 
201603132016-20040,1,2000,FORD,VON, 
201603132016-31169,1,2008,GMC,TRK, 
201603132016-31169,2,2006,TOYOTA,WAGON, 
201603132016-31169,3,2011,MITSUBISHI,5DN, 
20160315C020-2016-00313A,1,2005,FORD,ESC, 
20160315C020-2016-00441A,1,2007,CHEVROLET,COBALT, 
20160316C020-2016-00067A,1,2013,TOYOTA,RAV, 
20160316C020-2016-00067A,2,2004,NISSAN,FRONTIER, 
20160316C020-2016-00087A,1,2010,SUZUKI,SX4, 
20160316C020-2016-00287A,1,2004,DODGE,NEON, 
201603172016-3846,1,1999,TOYOTA,SOLARA, 
201603172016-3846,2,2000,HONDA,ACCORD, 
201603172016-9308,1,2004,SUZUKI,GSX (MC), 
201603182016-6632,1,2001,ACURA,TL, 
201603182016-6632,2,1999,FORD,F150, 
201603182016-6632,3,2004,CADILLAC,CTS, 
20160318C020-2016-00645A,1,2010,FORD,FSE, 
2016031916-18679,1,2006,CHRYSLER,300, 
2016031916-18679,2,2013,CHEVROLET,EQUINOX, 
2016031916-18679,3,2011,NISSAN,MURANO, 
2016031916-18679,4,2007,ACURA,MDX, 
2016031916-18679,5,2015,MERCEDES BENZ,BENZ, 
2016031916-18679,6,2006,TOYOTA,RAV4, 
2016031916-18679,7,2014,ACURA,RDX, 
2016031916-18679,8,2009,ACURA,TSX, 
2016031916-7031,1,2008,VOLKSWAGEN,JETTA, 
2016031916-8152,1,2013,HARLEY DAVIDSON,FXD, 
2016032016-8347,1,2008,GMC,PKUP, 
201603202016-12633,1,2005,YAMAHA,YZ250, 
201603202016-1497,1,2009,VOLKSWAGEN,BEETLE, 
201603202016-1497,2,2011,CHEVROLET,SUBURBAN, 
201603222016-13625,1,2015,HONDA,ACCORD, 
201603242016-00395,1,2003,MERCURY,GM, 
201603242016-06168,1,2016,HONDA,ACC, 
201603242016-12074,1,2002,FORD,EXP, 
201603242016-12074,2,2008,HYUNDAI,ELANTRA, 
201603242016-24652,1,2001,GMC,YUK, 
201603242016-7229,1,2002,LINCOLN,LS, 
2016032616-5604,1,2012,DODGE,AVENGER, 
2016032616-5604,2,2013,HARLEY DAVIDSON,MC, 
201603282016-3625,1,2001,ACURA,CL,Y
201603292016-1285,1,2013,LEXUS,ES350, 
201603292016-13882,1,2006,GMC,SIERRA, 
201603292016-13882,2,2008,HYUNDAI,ELANTRA, 
201603292016-16680,1,2015,VICTORY,MOTORCYCLE, 
201603292016-16680,2,2007,CHEVROLET,SILVERADO, 
20160329C080-2016-00542A,1,2000,HONDA,ACCORD, 
20160332C080-2016-00187A,1,2006,FORD,CV INT, 
20160333C080-2016-00170A,1,2013,HONDA,CIVIC, 
20160333C080-2016-00170A,2,2012,HONDA,CRO, 
20160333C080-2016-00170A,3,2015,CHEVROLET,EQUINOX, 
20160333C080-2016-00170A,4,2006,CADILLAC,ESCALADE, 
20160333C080-2016-00224A,1,2008,FORD,E450, 
20160333C080-2016-00224A,2,2007,PETERBILT,379, 
20160333C080-2016-00224A,3,2012,HYUNDAI,ACCENT, 
20160333C080-2016-00322A,1,2017,HARLEY DAVIDSON,FLT, 
20160333C080-2016-00322A,2,2009,FORD,F350, 
20160333C080-2016-00652A,1,2010,HYUNDAI,ELANTRA, 
20160333C080-2016-00652A,2,2007,JEEP,WAGON, 
20160335C080-2016-00003A,1,2003,FORD,FOCUS, 
20160335C080-2016-00003A,2,2005,JEEP,GRAND CHEROKE, 
20160335C080-2016-00114A,1,2014,YAMAHA,GRIZZLY 550, 
201603372016-02720,1,2002,CHRYSLER,CHRYSLER, 
201603372016-02720,2,2011,FREIGHTLINER,TR, 
201603372016-02720,3,2000,NISSAN,QUEST, 
201603372016-02720,4,2007,FORD,F150, 
201603372016-02720,5,2011,NISSAN,MAXIMA, 
201603372016-02845,1,2006,FORD,FOCUS, 
201603372016-02845,2,2012,CHEVROLET,SILVERADO, 
201603372016-02883,1,2007,NISSAN,350Z, 
201603372016-02883,2,2011,KAWASAKI,10R, 
201603372016-11517,1,2006,HONDA,ACCORD, 
201603372016-11517,2,2011,HYUNDAI,SANTA FE, 
201603372016-13779,1,2008,NISSAN,ARMADA, 
201603372016-13779,2,2003,CHEVROLET,CAVALIER, 
20160337C020-2016-00732A,1,    ,UNK,UNKNOWN,Y
201603382016-0008551,1,2001,DODGE,DAKOTA, 
20160403A310-2016-00292A,1,1999,HONDA,CIVIC, 
20160403A310-2016-00292A,2,2006,HONDA,ACCORD, 
20160403A310-2016-00293A,1,1999,HONDA,CIVIC, 
20160403A310-2016-00293A,2,2015,NISSAN,ALTIMA, 
201604042016003961,1,2011,CHEVROLET,CRUZE, 
201604042016003961,2,2000,DODGE,DAK, 
201604042016007959,1,2013,KIA,OPTIMA, 
201604042016007959,2,2009,KAWASAKI,MOTORCYCLE, 
20160404A310-2016-00835A,1,2012,FORD,ESC, 
20160404A310-2016-00835A,2,2008,HONDA,ACC, 
20160404A310-2016-00835A,3,2013,CHEVROLET,SON, 
201604052016005084,1,2011,FORD,FUS, 
201604052016005084,2,2008,CHEVROLET,IMP, 
201604052016005084,3,2014,DODGE,DAR, 
201604052016005084,4,2007,HYUNDAI,SFE, 
201604052016007771,1,2004,HONDA,CIV, 
201604052016013343,1,2008,FORD,ECO, 
201604052016013343,2,2007,DODGE,CHA, 
201604052016013343,3,2013,TOYOTA,RAV, 
201604052016013343,4,2008,NISSAN,ALT, 
201604062016005070,1,2004,MIN,COO, 
201604062016007203,1,1976,HARLEY DAVIDSON,MOTORCYCLE, 
2016040816-06-01-3210,1,    ,,DIRTBIKE, 
201604081601180473,1,    ,,,Y
20160408160129-2483,1,2007,TOYOTA,CAMRY, 
201604081602091928,1,1999,NISSAN,ALT, 
201604081602211350,1,    ,,ATV, 
201604081603222208,1,    ,NISSAN,ALTIMA, 
20160408160323-2038,1,2000,JEEP,GCH, 
20160408160323-2038,2,2015,KAWASAKI,DIRTBIKE, 
201604081604110782,1,2005,KIA,SORR, 
201604081604110782,2,2014,CHRYSLER,200, 
20160408160520-1442,1,    ,,SUV,Y
20160408160615-1612,1,2006,ACURA,32T, 
20160408160615-1612,2,2005,CHRYSLER,VAN, 
201604081607151504,1,1996,SATURN,SL1, 
201604081607151504,2,1993,HONDA,PRELUDE, 
20160408160717-1382,1,2008,SATURN,OUTLOOK,Y
20160408160717-1382,2,    ,,DIRTBIKE, 
201604081608102409,1,2004,CHEVROLET,MAL, 
201604081609061554,1,2003,CHEVROLET,IMP, 
201604081610100649,1,2004,SUZUKI,VL8, 
201604081610301407,1,    ,MERCURY,MARQUIS, 
201604081611240724,1,2000,LAND ROVER,SW, 
201604081611240724,2,    ,,, 
201604081612230853,1,2007,TOYOTA,HIGHLANDER, 
201604081612230853,2,    ,YAMAHA,, 
20160408A310-2016-02613A,1,2012,TOYOTA,TUNDRA, 
2016040916-027253,1,2010,HONDA,ACC, 
2016040916-040406,1,2003,TOYOTA,SOL, 
2016040916-051345,1,2003,TOYOTA,CAM, 
2016040916-069851,1,2007,TOYOTA,YAR, 
2016040916-069851,2,2000,KAWASAKI,ZX6, 
2016040916-091068,1,2016,CHEVROLET,MAL, 
201604112016-005545,1,2014,CHEVROLET,IMP, 
201604112016-005545,2,    ,,,Y
201604122016-003152,1,2016,CHEVROLET,EX 2500, 
201604122016-005649,1,2006,CADILLAC,SRX, 
201604122016-005649,2,1999,FORD,F150, 
201604142016-10712,1,2009,HONDA,ACC, 
201604142016-14635,1,2006,PONTIAC,TOR, 
20160414A310-2016-00258A,1,2006,CHEVROLET,IMPALA, 
20160414A310-2016-00258A,2,2009,NISSAN,ALTIMA, 
20160414A310-2016-00258A,3,2013,MAZDA,323, 
2016041616-427-A,1,1998,FORD,RAN, 
2016041616-465-A,1,2014,NISSAN,MUR, 
2016041616-465-A,2,2005,INTERNATIONAL,4300, 
201604172016-05604,1,2002,FORD,F25, 
201604182016003631,1,2014,HYUNDAI,SON, 
201604182016003631,2,2003,INFINITI,G35, 
20160421A310-2016-00739A,1,2007,CHEVROLET,COBALT, 
201604222016-002627,1,2002,CHEVROLET,S10, 
201604232016-002966,1,2001,TOYOTA,COR, 
201604232016-003450,1,2015,FORD,EDGE,Y
201604232016-003450,2,2010,CHRYSLER,300, 
201604232016-007322,1,2015,TOYOTA,COR, 
201604232016-007731,1,1997,FORD,150, 
201604232016-007731,2,2015,HYUNDAI,TUC, 
201604232016-007741,1,2010,FORD,EDG, 
201604232016-007741,2,2003,PONTIAC,GRN, 
201604232016-007742,1,2015,BUICK,ENC, 
201604232016-007742,2,2015,FORD,FIE, 
201604232016-008124,1,2006,CHRYSLER,300, 
201604232016-008198,1,1997,CHEVROLET,MAL, 
201604232016-008198,2,2013,FORD,SPE, 
201604232016-008198,3,2012,FORD,FOC, 
201604232016-008209,1,1997,SATURN,SL2, 
201604232016-008209,2,2016,JEEP,PAT, 
201604232016-008209,3,2012,FORD,FOC, 
20160427160028394,1,2007,HONDA,ACCORD, 
20160427160028394,2,2011,KIA,RIO, 
20160427160028394,3,2012,HONDA,CRV, 
20160427160058020,1,2002,JEEP,GC, 
20160427160064834,1,2003,ACURA,TL, 
20160427160064834,2,1997,HONDA,CIVIC, 
20160427160064834,3,2015,VOLKSWAGEN,PASSAT, 
20160427160064834,4,2008,CHEVROLET,UPL, 
20160427160078265,1,2011,NISSAN,MAX,Y
20160427160088811,1,2002,CHEVROLET,IMPALA,Y
20160427160088811,2,2002,FORD,ESC, 
20160427160105153,1,2006,KIA,RIO, 
201604272016-4639,1,2011,KIA,SORRENTO, 
20160430A310-2016-00112A,1,2004,FORD,CROWN VICTORIA, 
201604322016-01532,1,2002,JEEP,LIB, 
201604322016-01532,2,2005,DODGE,CRV, 
201604322016-01532,3,1994,TOYOTA,CAM, 
20160436160011805,1,2003,INFINITI,G35, 
20160436160032986,1,2007,KAWASAKI,VULCAN, 
20160436160032986,2,2005,LINCOLN,TOWN CAR, 
20160436160034289,1,1999,MERCEDES BENZ,E320, 
20160436160052335,1,2001,CHRYSLER,PT CRUISER, 
20160436A160-2016-00154A,1,2014,HYUNDAI,ELANTRA, 
20160436A160-2016-00233A,1,2007,CHRYSLER,SEBRING, 
20160436A160-2016-00233A,2,2004,CADILLAC,ESC, 
20160505I-2016-023733,1,2003,MACK,GRANITE, 
20160505I-2016-023733,2,2002,HONDA,ACCORD, 
20160505I-2016-023733,3,2015,HYUNDAI,SONATA, 
20160505I-2016-023733,4,2002,CHEVROLET,TRAILBLAZ, 
20160506I-2016-00206,1,1999,DODGE,DAKOTA, 
20160506I-2016-16812,1,2013,KIA,SOR, 
20160506I-2016-30407,1,2008,GMC,FLEET, 
20160506I-2016-30407,2,2015,TOYOTA,HIGHLANDE, 
20160506I-2016-30407,3,2005,BMW,745LI, 
20160508PD-16-27747,1,2005,CHRYSLER,PT CRUISER, 
20160508PD-16-27747,2,2010,BMW,X5, 
20160508PD-16-27747,3,2015,NISSAN,ROGUE, 
20160508PD-16-30051,1,2010,HYUNDAI,ELANTRA, 
20160509I-2016-08278,1,    ,,, 
20160509I-2016-13220,1,2006,BUICK,, 
2016051016-08182,1,2015,,EAG, 
20160511E030-2016-00670A,1,2016,NISSAN,VERSA, 
201605142016-023608,1,2000,FORD,EXPLORE, 
201605142016-023608,2,2003,CHEVROLET,VAN, 
201605142016-033842,1,2016,NISSAN,ROUGE, 
201605142016-033842,2,2014,HARLEY DAVIDSON,ROAD, 
20160515I-2016-012417,1,2015,JEEP,WRANGLER, 
2016060116-24742,1,2012,CHEVROLET,SONIC, 
2016060116-24742,2,2004,LINCOLN,NAVIGATOR, 
2016060116-39339,1,2003,KAWASAKI,65, 
20160603A040-2016-00449A,1,2000,FORD,MUSTANG, 
20160605A100-2016-00201A,1,2003,CHEVROLET,TRAIL BLAZER, 
20160609A100-2016-00022A,1,2004,BMW,X5, 
20160609A100-2016-00310A,1,2002,FORD,TAURUS, 
2016061016-03443,1,2005,DODGE,CAR, 
2016061016-08583,1,2009,BMW,Z4, 
2016061016-08583,2,2002,MERCURY,GMQ, 
2016061016-11354,1,2001,SUZUKI,GSX, 
20160610A100-2016-00423A,1,2005,NISSAN,SENTRA, 
20160613A040-2016-00041A,1,2004,FREIGHTLINER,M2W, 
20160613A040-2016-00041A,2,2002,DODGE,CAR, 
20160613A040-2016-00119A,1,1995,PONTIAC,FIREBIRD, 
20160613A040-2016-00963A,1,2012,KIA,SORRENTO, 
201606142016001602,1,2008,MERCURY,, 
201606142016007911,1,1984,CHRYSLER,LBN, 
201606142016028842,1,2005,ISUZU,ASC, 
201606142016033936,1,2005,CHEVROLET,EQU, 
201606142016033936,2,1971,HONDA,CB7, 
201606142016045815,1,2007,SUZUKI,FRN, 
201606142016045815,2,2002,HONDA,SHA, 
201606142016063152,1,2009,CHEVROLET,COB, 
201606142016063152,2,2000,DODGE,RAM, 
20160701I-2016-000026,1,1997,HONDA,CIV, 
2016070216-13629,1,2010,HYUNDAI,ACC, 
2016070216-13629,2,2015,TOYOTA,SDN, 
2016070216-25649,1,2014,FREIGHTLINER,FB, 
2016070216-25649,2,2014,HYUNDAI,SON, 
2016070216-47909,1,2014,JEEP,GCL, 
2016070216-47909,2,2012,HYUNDAI,SON, 
2016070216-47909,3,2002,BUICK,RDV, 
2016070216-65379,1,1997,JEEP,GCH, 
20160702E040-2016-03895A,1,2017,FORD,FOCUS, 
2016070516-00931,1,2012,FISKER,KARMA, 
2016070516-017377,1,2004,INFINITI,G35/4 DOOR, 
2016070516-10344,1,2014,TOYOTA,SIENNA, 
2016070516-10344,2,2007,KAU,ZX600, 
2016070516-10344,3,2005,JEEP,GRA, 
2016070516-10344,4,1997,HONDA,ACC, 
2016070516-3899,1,2010,BMW,528XI, 
2016070516-5338,1,2008,HYUNDAI,ELANTRA, 
2016070516-5338,2,2012,NISSAN,MURANO, 
2016070516-5338,3,2015,FORD,OMNIBUS, 
20160705E040-2016-01368A,1,2010,FORD,F-150, 
20160705E040-2016-01368A,2,2007,FORD,EDGE, 
2016070716-32932,1,1997,MAZDA,PRO, 
20160707B060-2016-03582A,1,2010,SUBARU,IMP, 
2016070816-08339,1,2008,GMC,SIE, 
2016070816-34412,1,2016,HYUNDAI,ACC, 
20160709CC16-1595,1,2014,FORD,TAURUS, 
20160709I-2016-024643,1,2005,TOYOTA,COR, 
20160709I-2016-035964,1,2010,LEXUS,RX350, 
20160709I-2016-035964,2,2005,FORD,ESCAPR, 
20160709I-2016-035964,3,2014,KIA,SORENTO, 
20160709I-2016-035964,4,2016,HONDA,ACCORD, 
20160709I-2016-035964,5,2015,NISSAN,ROGUE, 
20160709I-2016-035964,6,2007,FORD,EXPLORER, 
20160709I-2016-035964,7,2012,TOYOTA,COR, 
20160709I-2016-051658,1,2008,BMW,328, 
20160709I-2016-051658,2,2010,LAND ROVER,RRV, 
20160709I-2016-051658,3,2000,FORD,EXPLORER, 
20160709I-2016-051658,4,2001,JEEP,GCH, 
20160709I-2016-109275,1,2014,BMW,3 S, 
20160709I-2016-109275,2,2016,TOYOTA,CAMRY, 
20160709I-2016-109275,3,2008,HONDA,ACC, 
20160710I2016-021667,2,2016,ACURA,MDX, 
20160712I-2016-001182,1,2004,HONDA,ACC, 
20160712I-2016-018254,1,2012,MERCEDES BENZ,M35, 
2016071316RED1024,1,2005,JEEP,4 DOOR, 
2016071316RED555,1,2016,HONDA,ACCORD, 
2016071416-6246,1,2011,FORD,CROWN VIC, 
2016071416-6246,2,2005,GMC,ENVOY, 
2016071416-8343,1,2000,TOYOTA,4DR, 
2016071416-8343,2,2004,CHEVROLET,VAN, 
2016071416-8343,3,2005,FORD,WAG, 
2016071437845-16,1,2006,TOYOTA,COROLLA, 
2016071437845-16,2,2006,HYUNDAI,TUCSON, 
20160714C-2016-000014,1,2000,MERCEDES BENZ,C23, 
20160714C-2016-003081,1,2014,CADILLAC,CTS, 
20160714C-2016-003081,2,2004,TOYOTA,4RU, 
20160714C16-8465,1,2008,HONDA,ODYSSEY,Y
20160714D030-2016-00519A,1,2014,INFINITI,QX60, 
20160714D030-2016-00519A,2,2003,SATURN,VUE, 
20160714P16006660,1,2006,TOYOTA,4DR, 
20160714P16006660,2,2012,HONDA,4DR, 
20160714P16006660,3,2008,MERCEDES BENZ,WAGON, 
20160714P16006660,4,2005,HYUNDAI,4DR, 
20160714P16009867,1,    ,FORD,4DOOR, 
20160714P16009867,2,    ,DODGE,4DOOR, 
20160714P16009867/CC#16-17?,1,    ,FORD,4DOOR, 
20160714P16009867/CC#16-17?,2,    ,DODGE,4DOOR, 
20160714P16032519,1,2007,STERLING,TRUCK, 
20160714P16032519,2,2015,FORD,F350, 
20160714P16032519,3,2016,HONDA,PILOT, 
20160714P16032519,4,1998,NISSAN,VAN, 
20160714P16044092,1,2000,TOYOTA,4 DOOR, 
20160714P16044092,2,2004,CHEVROLET,VAN, 
20160714P16044092,3,2005,FORD,WAGON, 
20160714P16051188,1,2014,TOYOTA,PKUP, 
20160714P16051188,2,2007,CHRYSLER,4 DOOR, 
20160714P16071851,1,    ,,,Y
20160714P16073743,1,2014,TOYOTA,COROLLA, 
20160714P16077807,1,2010,FORD,EDGE, 
20160714P1609183716974,1,2011,BMW,4 DOOR, 
20160714P1609183716974,2,2007,FORD,BOX TRUCK, 
20160714P16108361,1,    ,,,Y
20160714P161083611619975,1,2011,MERCEDES BENZ,M2C,Y
20160714P1610836119975,1,    ,,,Y
20160714P1611567421387,1,2010,CADILLAC,CTS, 
20160714P1611567421387,2,2009,AUDI,A4, 
20160714P1612265922804,1,2015,MACK,TRK, 
20160714P1612265922804,2,2002,MITSUBISHI,ECLIP, 
20160714P16136751,1,    ,SATURN,WAGON, 
20160714P16136751,2,    ,FORD,WAGON, 
20160714P16136751,3,    ,BMW,X5, 
20160714P16136751,4,2015,NISSAN,ROGUE, 
20160714P1614299226725,1,2013,NAB,BUS, 
20160714P1614916027791,1,2008,HIN,TRUCK, 
20160714P1614916027791,2,2010,MAZDA,4 DOOR, 
