id,vehicle_number,position,occupant_number,age,sex,condition
201601182016/10735,1,01,1,51,F,  
201601182016/10735,2,01,2,32,M,02
20160119I-2016-000692,1,01,1,30,F,  
20160119I-2016-013680,1,01,1,24,M,02
20160119I-2016-020416,1,01,1,79,F,  
20160119I-2016-020416,1,03,2,36,F,  
20160119I-2016-033931,1,01,1,25,M,04
20160122I-2016-02474,1,01,1,32,F,  
20160122I-2016-03636,1,01,1,72,M,  
20160122I-2016-14471,1,01,1,40,M,  
20160123A090-2016-00335A,1,01,1,29,M,02
20160123A090-2016-00335A,1,03,2,29,M,02
201602042016-005671,1,01,1,54,M,  
201602042016-005671,1,09,2,52,F,  
2016020516-10865,1,01,1,37,M,02
20160206I-2016-013741,1,01,1,45,M,02
20160206I-2016-021685,1,01,1,23,M,02
20160206I-2016-021685,2,01,2,50,F,  
20160207I-2016-012843,1,01,1,20,M,02
2016021016-02499,1,01,1,45,M,02
20160211I-2016-016665,1,01,1,22,M,02
20160211I-2016-016665,2,01,2,,M,  
20160212ER-16-01352,1,01,1,34,M,  
20160212ER-16-01352,2,01,2,66, ,02
20160212ER-16-08850,1,  ,1,44,F,  
20160212ER-16-08850,1,01,2,39,M,00
20160212ER-16-09349,1,01,1,97,M,  
20160212ER-16-09349,2,01,2,67,M,02
201602132016-006875,1,01,1,30,M,  
20160215D030-2016-00309A,1,01,1,, ,  
20160215I-2016-000765,1,01,1,61,M,  
20160215I-2016-004572,1,01,1,61,M,04
20160215I-2016-004572,2,01,2,71,F,04
20160215I-2016-004572,2,03,3,15,M,  
20160215I-2016-032007,1,01,1,49,M,  
20160215I-2016-037400,1,01,1,101,F,  
20160215I-2016-037400,1,04,2,,M,  
20160215I-2016-037400,1,06,3,57,M,  
20160215I-2016-037670,1,01,1,65,M,02
2016021816-13577-A-AC,1,01,1,26,M,  
2016021816-13577-A-AC,1,03,2,37,M,04
2016021816-13577-A-AC,2,01,3,58,M,  
2016021816-13577-A-AC,2,03,4,44,M,  
2016021816-13577-A-AC,3,01,5,39,M,  
2016021816-13577-A-AC,3,03,6,30,F,  
2016021816-13577-A-AC,3,04,7,10,M,  
2016021816-13577-A-AC,3,05,8,2,M,02
2016021816-13577-A-AC,3,06,9,8,F,  
20160219I-2016-005242,1,01,1,26,M,  
20160219I-2016-042716,1,01,1,17,M,02
20160219I-2016-042716,1,03,2,20,M,02
20160219I-2016-042716,1,04,3,18,M,04
20160219I-2016-042716,1,05,4,20,M,03
20160219I-2016-042716,1,06,5,21,M,04
2016022016-13130,1,01,1,74,F,  
2016022016-17404,1,01,1,18,F,02
20160220B060-2016-01805A,1,01,1,31,M,  
20160220B060-2016-01805A,2,01,2,26,M,02
20160221I-2016-036408,1,01,1,37,M,  
20160223B060-2016-01432A,1,01,1,20,M,03
20160223B060-2016-01432A,1,03,2,22,F,02
20160223B060-2016-01432A,1,05,3,20,F,03
20160223B060-2016-01814A,1,01,1,34,M,02
20160225I-2016-10831,1,01,1,116,F,04
20160225I-2016-10831,1,03,2,52,F,02
2016022929-16-009481,1,01,1,73,F,  
201602312016-020182,1,01,1,71,M,02
201602312016-020182,2,  ,2,37,M,  
201602312016-020182,3,  ,3,30,M,  
201602332016-16250,1,01,1,52,M,  
201602332016-16250,2,01,2,32,M,02
20160233B060-2016-04310A,1,  ,1,34,M,  
20160233B060-2016-04310A,1,  ,2,57,M,  
20160233B060-2016-04310A,2,01,3,22,M,02
20160233B060-2016-04310A,2,03,4,20,M,02
20160233B060-2016-04310A,2,06,5,22,M,02
20160234I-2016-002894,1,01,1,31,M,02
20160234I-2016-002894,2,01,2,52,F,  
20160234I-2016-003023,1,01,1,34,F,02
20160234I-2016-003023,1,03,2,14,M,04
2016023616-05279,1,01,1,23,M,02
2016023616-11018,1,01,1,46,M,  
2016023616-11994,1,  ,1,,F,  
2016023616-11994,1,01,2,58,M,  
201602382016-004543,1,01,1,58,F,02
201602382016-004543,1,03,2,56,M,  
201602382016-004543,2,01,3,26,M,  
201602382016-004543,2,03,4,27,F,04
2016024216-01894,1,01,1,51,M,  
2016024216-03251,1,01,1,58,M,02
2016024216-03251,2,01,2,27,M,  
20160242B060-2016-03966A,1,01,1,44,M,  
20160242B060-2016-03966A,2,01,2,51,M,02
2016024444-16-07762,1,01,1,76,F,02
2016024444-16-07762,2,01,2,68,M,04
20160245I-2016-007335,1,01,1,33,M,03
20160245I-2016-007335,2,01,2,73,M,02
20160245T-16-08,1,01,1,61,M,  
2016024816-03350,1,01,1,28,M,04
2016024816-03350,2,01,2,37,F,02
2016024816-05636,1,  ,1,21,F,  
2016024816-05636,1,01,2,21,M,02
2016024816-12071,1,01,1,50,M,02
2016024816-14555A,1,01,1,41,M,02
201602502016-12070,1,01,1,63,M,  
201602502016-12070,1,03,2,14,F,  
20160251I-2016-008211,1,01,1,22,M,02
2016025616-13464,1,01,1,26,M,02
2016025616-20487,1,01,1,38,F,  
2016025616-20487,2,01,2,48,M,02
2016025616-23347,1,01,1,61,M,  
2016025716-05417,1,01,1,54,M,02
2016025816-03161,1,01,1,21,M,02
20160259I-2016-002163,1,01,1,42,M,02
20160259I-2016-002163,2,01,2,46,M,  
20160259I-2016-002163,3,01,3,55,M,04
20160260B060-2016-04180A,1,01,1,54,M,  
20160260B060-2016-04180A,2,01,2,28,M,02
20160260PD-16-005007,1,01,1,49,M,  
20160260PD-16-006454,1,01,1,30,F,02
20160260PD-16-006454,1,03,2,31,F,04
20160260PD-16-006454,1,06,3,29,F,03
20160260PD-16-008691,1,01,1,38,F,02
20160260PD-16-042379,1,00,1,25,M,02
20160260PD-16-042379,1,01,2,25,M,02
20160260PD-16-042379,1,03,3,25,M,02
20160265WG-16-06981,1,01,1,36,M,  
20160265WG-16-06981,2,01,2,50,M,02
20160265WG-16-06981,2,02,3,51,F,02
20160265WG-16-09017,1,01,1,75,M,02
201602662016-001500/57-16,1,01,1,87,F,02
201602662016-001500/57-16,1,03,2,87,M,02
201602662016-001600/57-16,1,01,1,87,F,02
201602662016-001600/57-16,1,03,2,87,M,02
20160266I-2016-001500/57-16,1,01,1,87,F,02
20160266I-2016-001500/57-16,1,03,2,87,M,02
201602703652-16,1,01,1,47,F,  
201602703652-16,2,01,2,26,M,02
201603022016-2042,1,01,1,, ,  
201603042016-1606,1,01,1,28,M,02
20160304D020-2016-00125A,1,01,1,50,F,02
20160304D020-2016-00125A,1,04,2,11,F,03
20160304D020-2016-00125A,1,06,3,21,M,  
201603052016-10933,1,11,1,35,M,02
201603052016-10940,1,01,1,56,M,  
201603052016-10940,2,01,2,83,M,02
201603052016-10940,3,01,3,30,M,04
201603062016-13030,1,01,1,50,M,  
201603062016-13030,1,03,2,43,F,02
201603062016-13030,2,01,3,63,M,03
201603062016-13032,1,01,1,61,M,  
201603062016-13032,2,03,2,43,F,02
201603062016-13368,1,01,1,18,M,  
20160306C020-2016-00505A,1,01,1,23,M,  
20160306C020-2016-00505A,1,03,2,23,M,02
201603082016-18802,1,01,1,, ,  
201603082016-18802,2,01,3,, ,  
201603082016-21849,1,01,1,91,M,  
20160310201601790,1,01,1,61,M,  
20160310201601790,2,01,2,41,M,02
201603132016-20040,1,01,1,48,M,02
201603132016-31169,1,01,1,43,M,02
201603132016-31169,2,01,2,44,F,  
201603132016-31169,3,01,3,25,M,  
20160315C020-2016-00313A,1,01,1,43,M,02
20160315C020-2016-00441A,1,01,1,22,M,03
20160315C020-2016-00441A,1,03,2,21,F,02
20160316C020-2016-00067A,1,01,1,68,F,02
20160316C020-2016-00067A,2,01,2,21,M,03
20160316C020-2016-00087A,1,01,1,59,M,02
20160316C020-2016-00287A,1,01,1,27,M,  
201603172016-3846,1,01,1,42,M,02
201603172016-3846,2,01,2,19,M,03
201603172016-9308,1,01,1,28,M,03
201603172016-9308,1,02,2,25,F,02
201603182016-6632,1,01,1,58,M,02
201603182016-6632,1,03,2,51,F,02
20160318C020-2016-00645A,1,01,1,62,M,02
2016031916-18679,1,01,1,30,M,02
2016031916-7031,1,01,1,29,M,02
2016031916-8152,1,02,1,25,M,02
2016032016-8347,1,01,1,21,M,  
201603202016-12633,1,01,1,17,M,02
201603202016-1497,1,01,1,62,F,02
201603202016-1497,2,01,2,48,F,04
201603222016-13625,1,01,1,35,F,02
201603222016-13625,1,03,2,33,F,03
201603242016-00395,1,01,1,91,M,02
201603242016-06168,1,01,1,31,M,02
201603242016-12074,1,01,1,26,M,02
201603242016-12074,2,01,2,36,M,  
201603242016-24652,1,01,1,31,M,02
201603242016-7229,1,01,1,39,M,02
2016032616-5604,1,01,1,28,F,  
2016032616-5604,2,01,2,44,M,02
201603282016-3625,1,01,1,30,M,  
201603282016-3625,1,03,2,20,F,02
201603292016-1285,1,01,1,67,M,  
201603292016-13882,1,01,1,61,M,  
201603292016-13882,2,01,2,40,F,  
201603292016-13882,2,03,3,12,M,04
201603292016-13882,2,04,4,6,M,02
201603292016-13882,2,06,5,12,M,02
201603292016-16680,1,01,1,23,M,02
201603292016-16680,2,01,2,26,M,  
20160329C080-2016-00542A,1,01,1,18,F,02
20160332C080-2016-00187A,1,01,1,20,M,  
20160332C080-2016-00187A,1,03,2,18,M,  
20160332C080-2016-00187A,1,04,3,18,M,02
20160333C080-2016-00170A,1,01,1,32,F,  
20160333C080-2016-00170A,2,01,2,48,M,02
20160333C080-2016-00170A,3,01,3,57,M,  
20160333C080-2016-00170A,4,01,4,43,M,  
20160333C080-2016-00224A,1,01,1,18,M,02
20160333C080-2016-00224A,2,01,2,73,M,03
20160333C080-2016-00224A,3,01,3,63,F,03
20160333C080-2016-00322A,1,01,1,60,M,02
20160333C080-2016-00322A,2,01,2,33,M,  
20160333C080-2016-00652A,1,01,1,51,F,  
20160333C080-2016-00652A,1,03,2,21,M,  
20160333C080-2016-00652A,2,01,3,77,M,  
20160333C080-2016-00652A,2,03,4,70,F,  
20160335C080-2016-00003A,1,01,1,34,M,  
20160335C080-2016-00003A,1,03,2,48,M,03
20160335C080-2016-00003A,1,06,3,31,F,03
20160335C080-2016-00003A,1,06,4,11M,F,02
20160335C080-2016-00003A,2,01,5,21,F,04
20160335C080-2016-00114A,1,01,1,13,F,02
20160335C080-2016-00114A,1,04,2,14,F,02
201603372016-02720,1,01,1,33,F,02
201603372016-02720,2,01,2,53,M,  
201603372016-02720,3,01,3,57,F,04
201603372016-02720,3,03,4,62,M,04
201603372016-02720,4,01,5,62,M,04
201603372016-02720,5,01,6,20,M,04
201603372016-02720,5,03,7,25,M,04
201603372016-02845,1,01,1,25,M,02
201603372016-02845,2,01,2,57,M,04
201603372016-02883,1,01,1,59,M,04
201603372016-02883,2,01,2,34,M,02
201603372016-11517,1,01,1,79,M,04
201603372016-11517,2,01,2,45,M,02
201603372016-13779,1,01,1,41,M,  
201603372016-13779,2,01,2,45,M,02
201603372016-13779,2,03,3,56,M,02
201603382016-0008551,1,01,1,45,M,  
20160403A310-2016-00292A,1,01,1,22,M,02
20160403A310-2016-00292A,2,01,2,38,F,  
20160403A310-2016-00293A,1,01,1,22,M,02
20160403A310-2016-00293A,2,  ,2,, ,  
201604042016003961,2,01,1,32,M,02
201604042016007959,1,01,1,61,M,  
201604042016007959,1,03,2,59,F,  
201604042016007959,2,01,3,53,M,02
20160404A310-2016-00835A,1,01,1,19,F,02
20160404A310-2016-00835A,2,01,2,46,F,04
20160404A310-2016-00835A,3,01,3,27,F,  
201604052016005084,1,01,1,75,F,04
201604052016005084,2,01,2,71,M,  
201604052016005084,3,01,3,51,M,02
201604052016005084,4,01,4,33,M,  
201604052016007771,1,01,1,42,F,  
201604052016013343,1,01,1,61,M,  
201604052016013343,2,01,2,23,M,02
201604052016013343,3,01,3,63,F,  
201604062016005070,1,01,1,65,M,02
201604062016007203,1,01,1,65,M,02
2016040816-06-01-3210,1,01,1,32,M,02
2016040816-06-01-3210,1,05,2,20,F,02
20160408160129-2483,1,01,1,56,F,02
201604081602091928,1,01,1,33,M,02
201604081602091928,1,02,2,29,F,04
201604081602211350,1,01,1,28,M,02
201604081603222208,1,01,1,18,M,02
20160408160323-2038,1,01,1,53,M,  
20160408160323-2038,1,02,2,33,F,  
20160408160323-2038,2,01,3,36,M,02
201604081604110782,2,01,1,35,M,02
20160408160615-1612,1,01,1,25,M,02
20160408160615-1612,1,03,2,34,M,  
20160408160615-1612,2,01,3,35,F,04
20160408160615-1612,2,03,4,61,M,  
201604081607151504,1,01,1,18,F,04
201604081607151504,1,03,2,25,F,02
201604081607151504,1,07,3,22,M,04
201604081607151504,1,09,4,25,M,03
201604081607151504,2,01,5,18,M,  
20160408160717-1382,1,01,1,21,F,  
20160408160717-1382,1,09,2,1,F,  
20160408160717-1382,2,01,3,25,M,02
201604081608102409,1,01,1,28,M,  
201604081609061554,1,01,1,,M,  
201604081609061554,1,03,2,39,F,02
201604081610100649,1,01,1,38,M,02
201604081611240724,1,01,1,30,F,  
201604081611240724,2,01,2,30,M,02
201604081612230853,1,01,1,40,M,  
201604081612230853,2,01,2,33,M,02
20160408A310-2016-02613A,1,01,1,28,M,02
2016040916-027253,1,01,1,30,F,02
2016040916-040406,1,01,1,63,F,  
2016040916-051345,1,01,1,21,M,  
2016040916-051345,1,03,2,21,M,  
2016040916-069851,1,01,1,26,F,  
2016040916-069851,2,01,2,24,M,02
2016040916-091068,1,01,1,44,F,  
201604112016-005545,1,01,1,27,M,02
201604122016-003152,1,01,1,25,M,  
201604122016-005649,1,01,1,38,F,03
201604122016-005649,1,03,2,15,F,02
201604122016-005649,2,01,3,63,M,  
201604142016-10712,1,01,1,23,M,02
201604142016-14635,1,01,1,25,M,02
201604142016-14635,1,03,2,26,M,02
20160414A310-2016-00258A,1,01,1,32,F,02
20160414A310-2016-00258A,2,01,2,53,M,  
20160414A310-2016-00258A,3,01,3,25,F,04
20160414A310-2016-00258A,3,03,4,27,M,04
2016041616-427-A,1,01,1,37,M,02
2016041616-465-A,1,01,1,55,M,02
2016041616-465-A,2,01,2,65,M,  
201604172016-05604,1,01,1,50,M,  
201604182016003631,1,01,1,40,M,02
20160421A310-2016-00739A,1,01,1,27,F,02
201604222016-002627,1,01,1,61,M,  
201604232016-002966,1,01,1,85,F,  
201604232016-003450,1,01,1,38,F,00
201604232016-003450,2,01,2,86,F,02
201604232016-007322,1,01,1,87,M,  
201604232016-007731,1,01,1,76,M,02
201604232016-007731,1,03,2,21,F,  
201604232016-007731,1,09,3,61,M,  
201604232016-007741,1,01,1,18,M,  
201604232016-007741,2,01,2,54,M,02
201604232016-007742,1,01,1,64,M,  
201604232016-007742,1,03,2,64,F,02
201604232016-007742,2,01,3,23,M,03
201604232016-008124,1,01,1,50,F,  
201604232016-008198,1,01,1,18,F,  
201604232016-008198,2,01,2,41,F,  
201604232016-008198,2,03,3,17,F,  
201604232016-008198,3,01,1,78,M,02
201604232016-008198,3,03,2,29,F,  
201604232016-008209,1,01,1,57,F,02
201604232016-008209,2,01,2,57,F,02
201604232016-008209,3,01,1,78,M,02
201604232016-008209,3,03,2,29,F,  
20160427160028394,1,01,1,30,M,  
20160427160028394,2,01,2,31,M,02
20160427160028394,3,01,3,42,F,04
20160427160028394,3,06,4,21,M,04
20160427160058020,1,01,1,18,M,02
20160427160064834,1,01,1,34,M,03
20160427160064834,2,01,2,59,M,03
20160427160064834,2,02,3,24,F,03
20160427160064834,3,01,4,41,M,02
20160427160064834,4,01,5,34,F,  
20160427160064834,4,02,6,17,F,  
20160427160064834,4,04,7,3,F,  
20160427160078265,1,01,1,24,M,  
20160427160088811,1,01,1,38,M,02
20160427160088811,2,01,2,61,M,  
20160427160105153,1,01,1,42,M,  
201604272016-4639,1,01,1,34,F,  
201604272016-4639,1,04,2,9,F,  
201604272016-4639,1,06,3,6,F,  
20160430A310-2016-00112A,1,01,1,43,F,02
201604322016-01532,1,01,1,61,M,04
201604322016-01532,2,01,4,82,F,04
201604322016-01532,2,03,5,82,M,04
201604322016-01532,3,01,2,57,M,02
201604322016-01532,3,03,3,45,F,04
20160436160011805,1,01,1,20,M,02
20160436160032986,1,01,1,52,M,02
20160436160032986,1,02,2,41,F,02
20160436160032986,2,01,3,74,M,04
20160436160034289,1,01,1,53,M,02
20160436160052335,1,01,1,46,M,02
20160436A160-2016-00154A,1,01,1,61,M,02
20160436A160-2016-00233A,1,01,1,33,M,02
20160436A160-2016-00233A,2,01,2,40,M,04
20160436A160-2016-00233A,2,03,3,39,F,04
20160436A160-2016-00233A,2,04,4,9,M,  
20160436A160-2016-00233A,2,06,5,11,M,  
20160505I-2016-023733,1,01,1,35,M,  
20160505I-2016-023733,2,01,2,30,F,02
20160505I-2016-023733,3,01,3,64,M,  
20160505I-2016-023733,3,03,4,60,F,  
20160505I-2016-023733,4,01,5,30,F,  
20160506I-2016-00206,1,01,1,58,M,02
20160506I-2016-16812,1,01,1,72,F,  
20160506I-2016-30407,1,01,1,22,M,  
20160506I-2016-30407,2,01,2,45,F,  
20160506I-2016-30407,2,03,3,15,F,  
20160506I-2016-30407,3,01,4,46,M,02
20160508PD-16-27747,1,01,1,50,M,02
20160508PD-16-30051,1,01,1,73,M,  
20160509I-2016-08278,1,01,1,75,M,02
20160509I-2016-13220,1,01,1,20,F,  
20160509I-2016-13220,1,03,2,21,F,  
20160509I-2016-13220,1,04,3,17,F,  
2016051016-08182,1,01,1,48,M,  
2016051016-08182,1,03,2,40,M,  
2016051016-08182,1,04,3,42,F,  
2016051016-08182,1,06,4,41,F,02
20160511E030-2016-00670A,1,01,1,63,F,02
20160511E030-2016-00670A,1,04,2,10,M,  
201605142016-023608,1,01,1,23,M,02
201605142016-033842,1,01,1,58,M,  
201605142016-033842,2,01,2,68,F,02
20160515I-2016-012417,1,01,1,43,F,  
20160515I-2016-012417,1,03,2,17,F,  
20160515I-2016-012417,1,05,3,17,F,  
20160515I-2016-012417,1,06,4,17,M,  
2016060116-24742,1,01,1,62,F,02
2016060116-24742,1,07,2,3,F,03
2016060116-24742,2,01,3,47,M,  
2016060116-24742,2,03,4,18,F,04
2016060116-39339,1,01,1,17,M,02
20160603A040-2016-00449A,1,01,1,27,M,02
20160605A100-2016-00201A,1,01,1,24,F,03
20160605A100-2016-00201A,1,03,2,22,M,02
20160605A100-2016-00201A,1,04,3,44,F,03
20160605A100-2016-00201A,1,06,4,46,F,03
20160609A100-2016-00022A,1,01,1,30,M,02
20160609A100-2016-00310A,1,01,1,18,F,02
2016061016-03443,1,01,1,39,M,  
2016061016-03443,1,03,2,41,M,  
2016061016-08583,1,01,1,56,M,02
2016061016-08583,2,01,2,74,M,02
2016061016-11354,1,01,1,33,M,02
20160610A100-2016-00423A,1,01,1,15,F,02
20160613A040-2016-00041A,1,01,1,49,M,04
20160613A040-2016-00041A,2,01,2,36,F,02
20160613A040-2016-00041A,2,03,3,32,M,02
20160613A040-2016-00119A,1,01,1,33,M,02
20160613A040-2016-00963A,1,01,1,32,F,  
201606142016001602,1,01,1,37,M,02
201606142016001602,1,03,2,29,M,  
201606142016007911,1,01,1,57,F,  
201606142016028842,1,01,1,47,M,02
201606142016033936,1,01,1,68,F,04
201606142016033936,2,01,2,30,M,02
201606142016045815,1,01,1,20,M,04
201606142016045815,2,01,2,21,M,02
201606142016063152,1,01,1,17,F,02
201606142016063152,1,03,2,17,M,04
201606142016063152,2,01,3,53,M,  
20160701I-2016-000026,1,01,1,21,F,02
2016070216-13629,1,  ,1,, ,  
2016070216-13629,2,01,2,72,M,02
2016070216-25649,1,01,1,48,M,  
2016070216-25649,2,01,2,44,M,02
2016070216-47909,1,01,1,47,M,02
2016070216-47909,2,01,2,21,M,  
2016070216-47909,2,03,3,24,F,  
2016070216-47909,2,06,4,16,F,  
2016070216-47909,3,01,5,38,M,  
2016070216-65379,1,01,1,47,M,02
20160702E040-2016-03895A,1,01,1,93,M,02
2016070516-00931,1,01,1,40,M,  
2016070516-017377,1,01,1,36,F,  
2016070516-10344,1,01,1,28,F,  
2016070516-10344,2,01,2,30,M,02
2016070516-10344,3,  ,3,, ,  
2016070516-10344,4,  ,4,, ,  
2016070516-3899,1,01,1,29,M,  
2016070516-5338,1,01,1,21,F,04
2016070516-5338,1,03,2,21,F,02
2016070516-5338,2,01,3,34,F,00
2016070516-5338,3,01,4,39,M,00
2016070516-5338,3,09,5,,F,04
20160705E040-2016-01368A,1,01,1,44,M,02
20160705E040-2016-01368A,2,01,2,40,M,  
20160705E040-2016-01368A,2,03,3,50,M,  
2016070716-32932,1,01,1,38,F,02
2016070716-32932,1,06,2,1,M,  
20160707B060-2016-03582A,1,01,1,27,M,02
2016070816-08339,1,01,1,65,M,  
2016070816-34412,1,01,1,83,M,  
20160709CC16-1595,1,01,1,32,M,04
20160709I-2016-024643,1,01,1,39,M,02
20160709I-2016-024643,1,06,2,6,F,  
20160709I-2016-035964,1,01,1,62,M,02
20160709I-2016-035964,2,01,2,62,M,  
20160709I-2016-035964,2,03,3,53,F,  
20160709I-2016-035964,3,01,4,26,F,  
20160709I-2016-035964,3,03,5,38,M,  
20160709I-2016-035964,3,04,6,4,F,  
20160709I-2016-035964,3,06,7,17,M,  
20160709I-2016-051658,1,01,1,20,M,02
20160709I-2016-109275,1,01,1,34,M,02
20160709I-2016-109275,2,01,2,40,M,  
20160710I2016-021667,2,01,1,43,M,  
20160712I-2016-001182,1,01,1,80,F,  
20160712I-2016-018254,1,01,1,61,F,  
2016071316RED1024,1,01,1,62,M,02
2016071316RED555,1,01,1,25,F,  
2016071416-6246,1,01,1,61,M,02
2016071416-6246,2,01,2,27,M,04
2016071416-6246,2,03,3,38,M,02
2016071416-8343,1,01,1,52,M,02
2016071416-8343,2,  ,2,, ,  
2016071416-8343,3,  ,3,, ,  
2016071437845-16,1,01,1,27,F,02
2016071437845-16,2,01,2,46,M,  
20160714C-2016-000014,1,01,1,41,M,02
20160714C-2016-003081,1,01,1,80,M,02
20160714C-2016-003081,2,  ,2,, ,  
20160714C16-8465,1,01,1,, ,  
20160714D030-2016-00519A,1,01,1,49,F,03
20160714D030-2016-00519A,2,01,2,37,M,02
20160714P16006660,1,01,1,32,F,00
20160714P16006660,1,06,2,8,F,04
20160714P16006660,2,01,3,56,F,02
20160714P16006660,3,01,4,40,F,04
20160714P16006660,3,06,5,3,M,00
20160714P16006660,4,01,6,73,F,02
20160714P16009867,1,01,1,38,M,02
20160714P16009867,2,01,2,37,M,03
20160714P16009867,2,03,3,21,F,02
20160714P16009867,2,04,4,,M,04
20160714P16009867/CC#16-17?,1,01,1,38,M,02
20160714P16009867/CC#16-17?,2,01,2,37,M,03
20160714P16009867/CC#16-17?,2,03,3,21,F,02
20160714P16009867/CC#16-17?,2,04,4,,M,  
20160714P16032519,1,01,1,66,M,  
20160714P16032519,2,01,2,55,M,03
20160714P16032519,3,01,3,41,M,02
20160714P16032519,4,01,4,69,M,02
20160714P16044092,1,01,1,52,M,02
20160714P16044092,2,  ,2,, ,  
20160714P16044092,3,  ,3,, ,  
20160714P16051188,1,01,1,50,M,04
20160714P16051188,2,01,2,45,M,02
20160714P16071851,1,01,1,, ,  
20160714P16073743,1,01,1,40,M,  
20160714P16073743,1,03,2,39,F,  
20160714P16077807,1,01,1,53,F,02
20160714P1609183716974,1,01,1,53,M,02
20160714P1609183716974,2,01,2,41,M,04
20160714P16108361,1,01,1,, ,  
20160714P161083611619975,1,01,1,28,M,00
20160714P1610836119975,1,01,1,, ,00
20160714P1611567421387,1,01,1,58,M,03
20160714P1611567421387,1,03,2,,M,02
20160714P1611567421387,2,  ,3,, ,  
20160714P1612265922804,1,01,1,42,M,  
20160714P1612265922804,2,01,2,22,M,02
20160714P1612265922804,2,03,3,20,F,02
20160714P16136751,1,01,1,47,M,02
20160714P16136751,2,01,2,29,M,04
20160714P16136751,2,03,3,26,M,04
20160714P16136751,2,08,4,3,M,04
20160714P16136751,3,  ,5,, ,  
20160714P16136751,4,  ,6,, ,  
20160714P1614299226725,1,01,1,56,M,00
20160714P1614916027791,1,01,1,37,M,00
20160714P1614916027791,2,01,2,24,M,04
20160714P1614916027791,3,01,3,23,F,02
20160714P1615721916-29248,1,01,1,41,M,  
20160714P1615785916-29326,1,01,1,, ,  
20160714P1617175816-31794,1,01,1,38,F,04
20160714P1617175816-31794,1,06,2,,M,  
20160714P1617175816-31794,2,01,3,22,M,02
20160714P1622339916-40777,1,01,1,51,F,02
20160714P16227728,1,01,1,33,M,00
20160714P16227728,2,01,2,23,F,03
20160714P16227728,2,03,3,11,M,03
20160714P16227728,2,04,4,2,F,02
20160714P16227728,2,06,5,3,F,03
20160714P16227728,3,01,6,55,F,00
20160714P1623045716-41970,1,01,1,19,M,02
20160714P1623045716-41970,2,01,2,, ,  
20160714P16234383,1,01,1,64,M,00
20160714P1624595816-44520,1,01,1,23,F,  
20160714P1624595816-44520,1,03,2,25,M,04
20160714P1624595816-44520,1,04,3,23,M,04
20160714P1624595816-44520,1,05,4,19,F,02
20160714P1624595816-44520,1,06,5,21,M,00
20160714P1624595816-44520,2,01,6,27, ,  
20160714P1625353216-45672,1,01,1,78,M,00
20160714P1625353216-45672,2,01,2,26,M,02
