crash_id,veh_num,make,model,body_type
202301011015,1,2007 CHEVROLET,TOE,SUV
202301011038,3,2016 JEEP,CHK,Passenger
202301011040,2,2011 BUICK,REG,Passenger
202301011162,1,2003 CHEVROLET,MOC,Passenger
202301011206,1,2011 CHEVROLET,EQX,Passenger
202301010953,2,2002 VOLKSWAGEN,(UNK),Passenger
202301010966,2,2002 CHEVROLET,TOE,Passenger
202301011206,2,2013 DODGE,DAR,Passenger
202301011015,2,2007 TOYOTA,TAC,Pickup
202301011107,1,2005 MERCURY,MTN,SUV
202301011162,2,2011 HONDA,CRV,SUV
202301011162,4,2002 LEXUS,30,Passenger
202301011487,4,(UNK) HYUNDAI,ELN,Passenger
202301010953,5,(UNK) CHEVROLET,SLV,Pickup
202301011487,3,2016 CHEVROLET,TRX,Passenger
202301011487,5,2015 HONDA,CRV,Passenger
202301011321,1,2015 CHEVROLET,SNC,Passenger
202301011342,1,2006 TOYOTA,CAM,Passenger
202301011202,1,2018 (UNK),(UNK),Passenger
202301011325,1,2019 HONDA,CIV,Passenger
202301011484,1,2014 CHEVROLET,IMP,Passenger
202301011487,1,2011 TOYOTA,CAM,Passenger
202301011325,2,2010 FORD,RNG,Pickup
202301011487,6,(UNK) CHEVROLET,EQX,Passenger
202301012042,2,2019 DODGE,RVN,Van/Mini-Van
202301011750,2,1998 BMW,74I,Passenger
202301012356,1,2015 NISSAN,RGE,Passenger
202301012105,2,2014 CADILLAC,CTS,Passenger
202301012361,1,(UNK) JEEP,UNK,SUV
202301012023,1,2000 HONDA,ACC,Passenger
202301012042,1,2012 CHEVROLET,SLV,Pickup
202301011854,1,2008 FORD,FSY,SUV
202301012361,2,2017 DODGE,CHA,Passenger
202301012467,1,2001 VOLKSWAGEN,BUG,Passenger
202301012023,2,(UNK) VOLKSWAGEN,TGN,Passenger
202301012486,2,2019 NISSAN,RGE,SUV
202301012523,1,2013 TOYOTA,HGH,SUV
202301012486,1,2014 MAZDA,M6 ,Passenger
202301012849,2,2013 TOYOTA,COA,Passenger
202301012774,2,2007 FORD,ECP,Passenger
202301012846,1,2012 DODGE,CAL,Passenger
202301012689,1,2019 DODGE,RAM,Pickup
202301012849,1,2004 LINCOLN,TOW,Passenger
202301013318,1,2018 CHEVROLET,EQX,SUV
202301013604,1,2002 CHEVROLET,(UNK),Passenger
202301013672,1,2010 ACURA,TLX,Passenger
202301013616,2,2017 KIA MOTORS CORPORATION,OPT,Passenger
202301013649,1,2017 CHEVROLET,CRZ,Passenger
202301013061,1,(UNK) UNKNOWN,UNK,Unknown
202301013061,3,2014 CHEVROLET,EQX,Passenger
202301013061,2,(UNK) UNKNOWN,UNK,Unknown
202301013115,1,2005 TOYOTA,AVA,Passenger
202301013318,2,2020 FREIGHTLINER,TK ,Truck Single Unit
202301013315,1,2012 DODGE,AVN,Passenger
202301013867,3,(UNK) MITSUBISHI,ECL,Passenger
202301013444,1,2005 HONDA,CIV,Passenger
202301013444,3,2002 HONDA,ODY,Passenger
202301013444,4,2009 VOLVO,S60,Passenger
202301013444,5,2008 NISSAN,RGE,Passenger
202301013315,2,2017 FORD,F25,Pickup
202301013736,1,2019 FORD,FIE,Passenger
202301013867,2,2014 BMW,X3 ,Passenger
202301013604,2,2009 SATURN,(UNK),Passenger
202301013995,1,2017 KIA MOTORS CORPORATION,FRT,Passenger
202301013727,2,2015 FORD,XPL,Passenger
202301013545,1,2014 VOLKSWAGEN,JET,Passenger
202301014248,1,2016 FORD,FOC,Passenger
202301014154,1,2001 HONDA,ACC,Passenger
202301014319,2,2019 (UNK),(UNK),Pickup
202301014248,2,(UNK) DODGE,CAL,Passenger
202301013961,1,2016 NISSAN,MAX,Passenger
202301013649,2,2020 FORD,TRN,Bus 9 to 15 seats
202301013727,1,2014 CADILLAC,SRX,Passenger
202301014319,1,2020 JEEP,GCH,Passenger
202301014102,1,(UNK) FORD,(UNK),Other
202301014103,1,2014 CHEVROLET,EQX,Passenger
202301014159,1,(UNK) UNKNOWN,UNK,Unknown
202301013867,1,1998 HONDA,CRV,Passenger
202301014879,1,2015 CHEVROLET,TOE,Passenger
202301014960,2,2006 CHEVROLET,IMP,Passenger
202301014319,4,2013 FORD,ECP,Passenger
202301014640,2,1997 FORD,UNK,Pickup
202301014956,1,2013 BUICK,LCR,Passenger
202301014960,3,(UNK) NISSAN,SEN,Passenger
202301014445,1,2016 NISSAN,VRS,Passenger
202301014319,3,2010 CHEVROLET,SLV,Pickup
202301015148,1,2018 HYUNDAI,ELN,Passenger
202301014753,2,2017 TOYOTA,COA,Passenger
202301014956,2,2020 JEEP,GCH,SUV
202301015010,2,2008 TOYOTA,COA,Passenger
202301015350,1,2011 BMW,8I,Passenger
202301015332,2,2017 VOLKSWAGEN,JET,Passenger
202301014522,1,2001 CHEVROLET,SLV,Pickup
202301014640,1,2007 GMC,SRA,Pickup
202301015436,2,2020 KIA MOTORS CORPORATION,FRT,Passenger
202301015375,1,2005 CHRYSLER,CRU,Passenger
202301015104,1,(UNK) KIA MOTORS CORPORATION,SLT,Passenger
202301015115,1,2013 HYUNDAI,SON,Passenger
202301015888,1,2018 CHEVROLET,MAL,Passenger
202301014879,2,2010 BUICK,ENC,Passenger
202301014753,1,2015 HONDA,ACC,Passenger
202301016134,2,2016 FORD,TRN,Van/Mini-Van
202301016218,1,2018 VOLKSWAGEN,TGN,Passenger
202301016065,1,2015 SUBARU,IMP,Passenger
202301016502,1,2008 INFINITI,G35,Passenger
202301016221,1,2006 GMC,SRA,Pickup
202301016694,1,2004 CHEVROLET,CLD,Truck Single Unit
202301016874,3,2006 NEW FLYER,UNK,Bus over 15 seats
202301016973,1,2017 HARLEY-DAVIDSON,MC ,Motorcycle
202301016681,2,(UNK) UNKNOWN,(UNK),Passenger
202301016694,2,2006 CHEVROLET,CLD,Truck Single Unit
202301016221,2,2001 FORD,F35,Pickup
202301016878,2,2019 SUBARU,IMP,Passenger
202301017328,2,1999 OLDSMOBILE,GLS,Passenger
202301016440,2,2017 DODGE,JNY,SUV
202301017440,3,2018 NISSAN,RGE,SUV
202301016694,3,2020 CHEVROLET,TRX,SUV
202301016502,3,2015 TOYOTA,YAR,Passenger
202301017809,1,2012 HONDA,CIV,Passenger
202301017892,1,2015 FORD,XPL,Passenger
202301014960,1,2020 CHEVROLET,TRX,SUV
202301017671,1,2005 CHEVROLET,4X4,Pickup
202301017671,2,2006 FORD,XPL,Passenger
202301015148,2,2010 FORD,FOC,Passenger
202301018070,2,2019 DODGE,CVN,Passenger
202301015010,1,2014 CHRYSLER,200,Passenger
202301015115,2,2005 TOYOTA,TUN,Pickup
202301016818,1,2008 MERCEDES-BENZ,C30,Passenger
202301015289,2,2008 DODGE,AVN,Passenger
202301014956,3,2016 HYUNDAI,ACC,Passenger
202301017255,2,1999 HONDA,ACC,Passenger
202301017328,1,2000 DODGE,DAK,Pickup
202301017153,1,2006 CHEVROLET,VAN,Van/Mini-Van
202301017349,1,2007 MACK TRUCKS  INC.,(UNK),Tractor With Semi-Trailer
202301017432,2,(UNK) NISSAN,ALT,Passenger
202301017297,1,(UNK) INDIAN,(UNK),Motorcycle
202301018085,2,2019 HYUNDAI,TCN,SUV
202301018126,1,2011 TOYOTA,CAM,Passenger
202301015142,1,(UNK) INFINITI,Q50,Passenger
202301017529,1,(UNK) UNKNOWN,(UNK),Unknown
202301015332,1,(UNK) HYUNDAI,ELN,Passenger
202301016134,3,2013 SUBARU,LEG,Passenger
202301018881,1,2011 HYUNDAI,SON,Passenger
202301016218,2,2001 HONDA,CLX,Passenger
202301015888,2,(UNK) BUICK,ENV,Passenger
202301017892,2,2017 DODGE,JNY,Passenger
202301017990,1,2001 CHEVROLET,SE4,Pickup
202301017997,1,(UNK) FORD,XPL,SUV
202301016440,1,2020 CHEVROLET,TRX,SUV
202301017997,2,2006 VOLKSWAGEN,JET,Passenger
202301018085,1,(UNK) CHEVROLET,(UNK),Pickup
202301018097,1,1997 OLDSMOBILE,(UNK),Passenger
202301018137,1,2020 CHEVROLET,TRX,SUV
202301018231,1,2017 CHEVROLET,MLT,Passenger
202301019253,1,2017 BUICK,ENR,Passenger
202301019315,3,2009 MAZDA,M6 ,Passenger
202301019389,2,2018 IC CORPORATION,BUS,Bus over 15 seats
202301019413,2,2018 FORD,ECP,Passenger
202301019501,1,2004 CADILLAC,ESL,Passenger
202301019488,3,(UNK) TOYOTA,AVA,Passenger
202301019601,1,2019 HONDA,CIV,Passenger
202301019616,1,(UNK) UNKNOWN,(UNK),Unknown
202301019625,1,2017 KIA MOTORS CORPORATION,SOL,Passenger
202301019668,2,(UNK) JEEP,CHK,SUV
202301016865,3,2005 NISSAN,FRT,Pickup
202301019315,1,(UNK) LEXUS,R35,Passenger
202301019315,2,2008 TOYOTA,AVA,Passenger
202301019601,2,2010 FORD,XPL,SUV
202301019668,1,(UNK) KIA MOTORS CORPORATION,FRT,Passenger
202301020110,2,2009 CHEVROLET,IMP,Passenger
202301019616,2,2018 DODGE,JNY,SUV
202301020235,1,(UNK) UNKNOWN,UNK,Unknown
202301020163,1,(UNK) HONDA,ACC,Passenger
202301020386,3,2019 FORD,F15,Pickup
202301016614,1,(UNK) (UNK),(UNK),Passenger
202301020129,2,2016 NISSAN,TTN,Pickup
202301020382,1,2013 HARLEY-DAVIDSON,MC ,Motorcycle
202301020509,1,2009 FORD,TAU,Passenger
202301020609,2,1998 (UNK),(UNK),Pickup
202301020609,3,2008 GMC,(UNK),Van/Mini-Van
202301020609,5,2009 NISSAN,MUR,SUV
202301016134,1,2016 HYUNDAI,LGT,Passenger
202301020353,1,2007 CHEVROLET,MAL,Passenger
202301020722,1,2014 BUICK,VER,Passenger
202301020260,1,2005 GMC,C1C,Pickup
202301020848,3,2014 TOYOTA,CAM,Passenger
202301020485,2,2016 TOYOTA,HGH,SUV
202301020522,1,(UNK) UNKNOWN,(UNK),Unknown
202301020569,1,2012 VOLKSWAGEN,JET,Passenger
202301020288,1,2019 FORD,ECP,Passenger
202301016865,2,2019 VOLKSWAGEN,JET,Passenger
202301016874,1,2013 DODGE,DUR,SUV
202301016878,1,2002 FORD,F15,Pickup
202301020579,1,1999 CHEVROLET,4X2,Pickup
202301020609,6,2006 TOYOTA,MTX,Passenger
202301021031,1,2011 FORD,FUS,Passenger
202301020722,2,2020 CHEVROLET,SUB,Passenger
202301021510,5,2019 CHEVROLET,CLD,Pickup
202301021530,1,2015 HONDA,CIV,Passenger
202301021534,1,1999 HONDA,ACC,Passenger
202301021156,1,2010 NISSAN,ALT,Passenger
202301020575,1,2019 DODGE,RAM,Pickup
202301020609,1,2005 MERCEDES-BENZ,M35,SUV
202301020609,4,2012 GMC,ACA,SUV
202301020751,1,(UNK) UNKNOWN,UNK,Unknown
202301021656,1,2005 GMC,ENV,Passenger
202301021495,2,2004 FORD,F15,Pickup
202301021510,1,2018 NISSAN,ALT,Passenger
202301016941,1,2016 CHEVROLET,EQX,Passenger
202301017671,3,2001 FORD,F25,Pickup
202301017684,2,1996 TOYOTA,COA,Passenger
202301022086,2,(UNK) FORD,XPL,SUV
202301021534,2,2019 GMC,ACA,Passenger
202301021587,2,2003 VOLKSWAGEN,(UNK),Passenger
202301017196,1,2000 DODGE,DAK,Pickup
202301016581,1,2016 CHRYSLER,200,Passenger
202301016614,2,2015 DODGE,CHA,Passenger
202301017349,2,2016 FORD,ECP,Passenger
202301022257,2,(UNK) JEEP,GCH,SUV
202301021646,1,2012 NISSAN,PTH,SUV
202301017440,1,2018 (UNK),(UNK),Van/Mini-Van
202301017965,1,2017 NISSAN,RGE,SUV
202301017965,2,2019 DODGE,DUR,SUV
202301021704,1,2017 THOMAS BUILT BUS COMPANY,SCH,Bus over 15 seats
202301016861,1,2007 GMC,YUK,SUV
202301016865,1,2001 FORD,VLX,Passenger
202301022406,1,2005 BUICK,LCR,Passenger
202301021845,1,2016 DODGE,CVN,Van/Mini-Van
202301022475,2,2019 CHEVROLET,SNC,Passenger
202301018070,1,2016 DODGE,RAM,Pickup
202301022287,1,2012 CHEVROLET,CRZ,Passenger
202301022217,3,1998 CADILLAC,STS,Passenger
202301022932,2,1999 CHEVROLET,UNK,Passenger
202301022345,1,2003 CHEVROLET,CAV,Passenger
202301022406,2,2008 BUICK,LUC,Passenger
202301023334,1,2010 VOLKSWAGEN,JET,Passenger
202301023481,1,2019 (UNK),(UNK),Other
202301017295,2,2003 KIA MOTORS CORPORATION,SPC,Passenger
202301022787,2,2009 TOYOTA,COA,Passenger
202301018606,1,2012 DODGE,RAM,Pickup
202301018633,1,2015 NISSAN,ALT,Passenger
202301022912,2,2015 GMC,ACA,SUV
202301022968,2,2006 BMW,X5 ,Passenger
202301023626,1,2005 (UNK),(UNK),Pickup
202301017684,1,2018 TOYOTA,RAV,SUV
202301022787,1,2003 BMW,325,Passenger
202301018137,3,2017 JAGUAR,UNK,Passenger
202301022825,1,2005 NISSAN,ALT,Passenger
202301022893,1,2004 BUICK,LES,Passenger
202301023137,2,(UNK) TESLA,(UNK),Passenger
202301023137,1,2018 RANGE ROVER OF N. AMERICA,(UNK),Passenger
202301017809,2,2019 TOYOTA,CAM,Passenger
202301024088,1,2008 HONDA,FIT,Passenger
202301024091,2,2014 MITSUBISHI,OUT,Passenger
202301018126,2,2016 TOYOTA,AVA,Passenger
202301023213,1,(UNK) NISSAN,SEN,Passenger
202301019325,1,2017 HYUNDAI,SON,Passenger
202301019389,1,2016 JEEP,WRG,SUV
202301023922,1,2008 HONDA,CIV,Passenger
202301018633,2,2014 MAZDA,CX5,Passenger
202301023481,2,2013 HYUNDAI,ELN,Passenger
202301024304,1,2017 JEEP,WRG,SUV
202301019389,3,2012 NISSAN,SEN,Passenger
202301019483,1,2015 NISSAN,ALT,Passenger
202301019488,1,2018 DODGE,R10,Pickup
202301019488,2,2012 KIA MOTORS CORPORATION,OPT,Passenger
202301024192,1,2012 CHRYSLER,200,Passenger
202301024414,1,2020 MASERATI,GHI,Passenger
202301019513,2,2011 CHEVROLET,IMP,Passenger
202301020129,4,2013 KIA MOTORS CORPORATION,SOR,SUV
202301020138,1,2006 FORD,F15,Pickup
202301024514,1,2013 DODGE,(UNK),Passenger
202301024514,2,2019 BMW,X3 ,SUV
202301023817,1,(UNK) CHEVROLET,IMP,Passenger
202301024671,1,2016 (UNK),(UNK),Pickup
202301023435,1,2001 HONDA,VEX,SUV
202301020231,1,2006 GMC,SAV,Passenger
202301020260,2,2016 CHRYSLER,200,Passenger
202301020288,2,2016 FORD,ECP,Passenger
202301023817,2,2003 NISSAN,ALT,Passenger
202301020353,2,2014 JEEP,WRG,SUV
202301024159,1,2015 FORD,(UNK),Truck Single Unit
202301020485,1,2017 JEEP,PAT,SUV
202301024026,1,2005 JEEP,GLD,SUV
202301019253,2,(UNK) (UNK),(UNK),Passenger
202301024242,1,2004 TOYOTA,CAM,Passenger
202301024192,2,(UNK) TOYOTA,(UNK),Passenger
202301024267,1,2014 VOLKSWAGEN,PAS,Passenger
202301025039,1,2012 TOYOTA,CAM,Passenger
202301024406,2,(UNK) INTERNATIONAL,TRA,Tractor With Semi-Trailer
202301024414,2,2013 LEXUS,E35,Passenger
202301024267,3,2016 MERCEDES-BENZ,CLA,Passenger
202301025557,2,2018 NISSAN,PTH,SUV
202301024714,1,1997 TOYOTA,T10,Pickup
202301021031,2,2013 DODGE,RAM,Pickup
202301021067,2,2014 NISSAN,MUR,Passenger
202301021114,1,(UNK) CHEVROLET,CRZ,Passenger
202301024992,1,2012 SUBARU,IMP,Passenger
202301019572,2,2019 NISSAN,VRS,Passenger
202301019483,2,2004 LINCOLN,(UNK),SUV
202301025911,3,2020 JEEP,CMP,Passenger
202301025928,1,(UNK) ACURA,SLX,Passenger
202301025934,2,2019 CHEVROLET,TRV,SUV
202301021275,2,2008 BUICK,ENC,Passenger
202301025366,2,2018 FREIGHTLINER,TK ,Tractor With Semi-Trailer
202301026024,1,2015 HONDA,ODY,Passenger
202301021446,2,2013 HYUNDAI,ACC,Passenger
202301021495,1,2011 CHRYSLER,200,Passenger
202301021510,2,2006 JEEP,GCL,SUV
202301019959,1,2004 PONTIAC,GRA,Passenger
202301021587,1,2016 NISSAN,SEN,Passenger
202301025581,1,2012 CHEVROLET,MAL,Passenger
202301020129,3,2016 NISSAN,SEN,Passenger
202301026348,2,(UNK) HYUNDAI,TCN,Passenger
202301020160,1,(UNK) HYUNDAI,ELN,Passenger
202301020221,1,2011 INFINITI,FX3,Passenger
202301021646,2,2003 CHEVROLET,TBZ,SUV
202301025779,2,2004 BUICK,LES,Passenger
202301025543,1,(UNK) KIA MOTORS CORPORATION,(UNK),Passenger
202301025543,3,2015 KIA MOTORS CORPORATION,(UNK),Passenger
202301025581,2,2010 TOYOTA,PRI,Passenger
202301020382,2,2015 MACK TRUCKS  INC.,UNK,Tractor With Semi-Trailer
202301019946,1,2018 MERCEDES-BENZ,E30,Passenger
202301021845,2,2014 FORD,FOC,Passenger
202301021847,2,2011 GMC,ACA,Passenger
202301020115,1,2004 NISSAN,QST,Passenger
202301020240,1,2020 TOYOTA,CAM,Passenger
202301020522,2,2018 FORD,FUS,Passenger
202301026619,1,(UNK) NISSAN,RGE,Passenger
202301025868,2,2015 KENWORTH MOTOR TRUCK CO.,TK ,Tractor With Semi-Trailer
202301020569,2,2016 JEEP,WRG,SUV
202301026796,1,2019 HONDA,CRV,SUV
202301026094,2,2020 JEEP,GCH,SUV
202301026213,1,2015 CHEVROLET,SLV,Pickup
202301020848,2,2014 INFINITI,QX6,SUV
202301027102,1,(UNK) JEEP,(UNK),Pickup
202301022257,1,2009 DODGE,RAM,Pickup
202301022392,1,2011 CHRYSLER,30,Passenger
202301026345,1,(UNK) UNKNOWN,(UNK),Unknown
202301026496,2,(UNK) FREIGHTLINER,(UNK),Other
202301027274,3,2016 KIA MOTORS CORPORATION,SPT,SUV
202301022421,2,2017 FORD,F65,Single Unit Truck with Trailer
202301022475,1,2010 CHEVROLET,C15,Pickup
202301026693,1,2008 CHEVROLET,4X2,Pickup
202301021275,1,1996 (UNK),(UNK),Farm Equipment
202301021004,1,2019 VOLVO,TRK,Tractor With Semi-Trailer
202301027597,2,2020 MACK TRUCKS  INC.,TK ,Tractor With Semi-Trailer
202301022787,3,2017 JEEP,(UNK),Passenger
202301025779,1,2014 FORD,XPL,SUV
202301026637,1,2003 INFINITI,G35,Passenger
202301021510,4,2000 TOYOTA,TUN,Pickup
202301025911,2,2019 CHEVROLET,TRV,Passenger
202301025928,2,2013 TOYOTA,PRI,Passenger
202301021156,3,2011 TOYOTA,SNA,Passenger
202301026077,1,2010 FORD,VIC,Passenger
202301026077,3,1999 FORD,(UNK),Pickup
202301021288,1,2006 FORD,FSY,Passenger
202301021746,1,2010 KIA MOTORS CORPORATION,FRT,Passenger
202301026109,2,2010 TOYOTA,CAM,Passenger
202301027510,2,2007 TOYOTA,PRI,Passenger
202301023334,2,2006 BMW,(UNK),Passenger
202301023435,2,2017 LEXUS,RXH,SUV
202301027625,1,2007 HUMMER,HU3,SUV
202301027668,1,2014 FORD,EPD,SUV
202301027668,3,2004 TOYOTA,CAM,Passenger
202301021446,1,2006 LEXUS,GS3,Passenger
202301022217,1,2000 (UNK),(UNK),Single Unit Truck with Trailer
202301022217,2,1999 (UNK),(UNK),Passenger
202301027740,1,(UNK) CHEVROLET,IMP,Passenger
202301027778,2,2019 KENWORTH MOTOR TRUCK CO.,TK ,Tractor With Semi-Trailer
202301026418,2,(UNK) SUBARU,(UNK),Passenger
202301027988,1,2017 CHEVROLET,MAL,Passenger
202301028377,1,2011 TOYOTA,COA,Passenger
202301028421,1,2011 CHEVROLET,TRV,Passenger
202301021510,3,2006 TOYOTA,COA,Passenger
202301021530,2,1993 PETERBILT MOTORS CO.,TK ,Tractor With Semi-Trailer
202301027668,2,2019 INTERNATIONAL,TRA,Tractor With Semi-Trailer
202301023833,2,2019 DODGE,RAM,Pickup
202301028318,1,2018 MITSUBISHI,OUT,Passenger
202301028632,1,2009 GMC,YUO,Passenger
202301026898,1,2003 HONDA,ACC,Passenger
202301028775,1,(UNK) FORD,XPL,SUV
202301028775,2,2020 FREIGHTLINER,TK ,Truck Single Unit
202301028411,1,2007 FORD,EDG,SUV
202301027768,3,2020 VOLKSWAGEN,UNK,SUV
202301027794,1,2016 NISSAN,RGE,SUV
202301028977,1,2009 DODGE,JNY,Van/Mini-Van
202301028571,2,2006 HONDA,CRV,SUV
202301028579,2,2015 HONDA,ACC,Passenger
202301027274,1,2017 FORD,XPL,SUV
202301029265,3,2019 (UNK),(UNK),Passenger
202301027571,2,2015 GMC,SRA,Pickup
202301029530,1,2010 CADILLAC,SRX,Passenger
202301027768,2,(UNK) VOLKSWAGEN,UNK,SUV
202301028388,4,2004 GMC,ENV,SUV
202301022932,1,2018 JEEP,UNK,Passenger
202301022968,1,2016 KIA MOTORS CORPORATION,SOL,Passenger
202301024192,3,(UNK) CHEVROLET,TRV,Passenger
202301024267,2,2016 VOLKSWAGEN,PAS,Passenger
202301027967,2,2015 TOYOTA,CAM,Passenger
202301029899,1,2014 DODGE,DUR,SUV
202301028775,4,2006 BUICK,TRZ,Van/Mini-Van
202301030375,2,(UNK) (UNK),(UNK),Pickup
202301029231,2,2006 PONTIAC,MTA,Van/Mini-Van
202301022345,2,2017 FORD,F55,Other
202301028388,1,(UNK) TOYOTA,RAV,SUV
202301028388,3,2001 FORD,RNG,Pickup
202301029265,1,2007 PETERBILT MOTORS CO.,TK ,Tractor With Semi-Trailer
202301029288,1,2009 MERCURY,MLN,Passenger
202301030843,1,2011 LINCOLN,MKX,SUV
202301029611,1,2016 NISSAN,RGE,SUV
202301029671,1,2016 CHEVROLET,SLV,Truck Single Unit
202301029671,2,2015 KIA MOTORS CORPORATION,UNK,Passenger
202301025158,1,(UNK) UNKNOWN,UNK,SUV
202301025235,2,2014 TOYOTA,CAM,Passenger
202301025293,2,2018 TOYOTA,4RN,Passenger
202301023758,1,2015 NISSAN,ALT,Passenger
202301029894,2,2005 HONDA,ODY,Passenger
202301030978,1,2018 HYUNDAI,ELN,Passenger
202301031022,1,2015 TOYOTA,CAM,Passenger
202301031294,4,2012 VOLKSWAGEN,TGN,SUV
202301031545,1,2007 (UNK),(UNK),Passenger
202301031644,2,(UNK) UNKNOWN,UNK,Unknown
202301031644,3,2003 PONTIAC,GRM,Passenger
202301031644,5,2009 TOYOTA,COA,Passenger
202301031644,6,(UNK) CHEVROLET,EQX,Van/Mini-Van
202301030423,1,(UNK) UNKNOWN,UNK,Passenger
202301030429,1,2010 DODGE,CAL,Passenger
202301029463,2,2016 JEEP,(UNK),SUV
202301031644,9,2012 MAZDA,UNK,Passenger
202301031644,12,2010 TOYOTA,YAR,Passenger
202301030627,1,2014 FORD,FUS,Passenger
202301024285,1,2013 TOYOTA,COA,Passenger
202301024360,2,(UNK) VOLKSWAGEN,ATL,SUV
202301031955,2,1999 FORD,F15,Pickup
202301031955,3,2010 DODGE,CVN,Van/Mini-Van
202301031961,2,(UNK) TOYOTA,VNZ,Passenger
202301022787,4,(UNK) FORD,ECP,Passenger
202301024418,1,2005 HONDA,OTR,Van/Mini-Van
202301024569,2,2003 HONDA,(UNK),Motorcycle
202301031975,1,(UNK) DODGE,CHA,Passenger
202301023077,1,2016 MITSUBISHI,OUT,SUV
202301025934,3,(UNK) TOYOTA,HGH,SUV
202301023161,1,2015 (UNK),(UNK),Passenger
202301032443,1,2010 NISSAN,VRS,Passenger
202301029950,1,2016 NISSAN,MUR,SUV
202301025039,2,2017 CHEVROLET,EXP,Van/Mini-Van
202301023213,2,(UNK) FREIGHTLINER,TK ,Tractor With Semi-Trailer
202301031121,1,2009 HONDA,FIT,Passenger
202301030185,1,2014 JEEP,GCH,SUV
202301032685,1,(UNK) UNKNOWN,(UNK),Unknown
202301025235,1,(UNK) FORD,F15,Pickup
202301032105,1,2011 LEXUS,R35,SUV
202301031266,1,2002 NISSAN,XTR,Unknown
202301031294,5,2014 FORD,F15,Pickup
202301026094,1,2019 (UNK),(UNK),Passenger
202301025293,1,2014 CHEVROLET,MAL,Passenger
202301026182,1,2003 TOYOTA,COA,Passenger
202301030375,1,2011 KIA MOTORS CORPORATION,SOL,SUV
202301031644,11,2019 FORD,FUS,Passenger
202301032415,1,2006 PONTIAC,G6 ,Passenger
202301023526,1,(UNK) NISSAN,FRT,Pickup
202301030423,2,2017 NISSAN,VRS,Passenger
202301030429,2,2009 NISSAN,ALT,Passenger
202301025429,1,2010 LEXUS,RXH,Passenger
202301025429,2,2010 MINISCOOTER,(UNK),Passenger
202301025543,2,2003 MITSUBISHI,(UNK),Passenger
202301030627,2,2005 HONDA,ACC,Passenger
202301010456,1,2018 HYUNDAI,ELN,Passenger
202301010494,1,(UNK) UNKNOWN,(UNK),Passenger
202301010494,2,2009 NISSAN,RGE,Passenger
202301033352,2,2015 NISSAN,ALT,Passenger
202301032325,5,2020 FORD,XPL,Passenger
202301031294,1,2014 NISSAN,ALT,Unknown
202301031294,6,(UNK) ACURA,ILX,Passenger
202301031339,1,2019 SUBARU,LEG,Passenger
202301031339,2,2019 KIA MOTORS CORPORATION,SOL,Passenger
202301033742,2,(UNK) (UNK),(UNK),Van/Mini-Van
202301033291,3,2013 (UNK),(UNK),Passenger
202301033351,2,2007 CHEVROLET,SUB,Passenger
202301033352,1,2012 NISSAN,RGE,SUV
202301033397,1,2010 PONTIAC,G6 ,Passenger
202301033423,2,2014 DODGE,DAR,Passenger
202301033593,1,(UNK) KIA MOTORS CORPORATION,SOL,Passenger
202301033593,3,2013 FORD,EDG,Passenger
202301033593,4,2019 DODGE,CVN,Passenger
202301032282,2,2000 FORD,TAU,Passenger
202301033922,2,2015 FORD,XPL,SUV
