crash_id,veh_num,make,model,body_type
202201014252,1,2017 CADILLAC,XTS,Passenger
202201010221,1,2001 DODGE,DUR,SUV
202201015374,1,2008 DODGE,CVN,Passenger
202201015457,1,2013 MITSUBISHI,LAN,Passenger
202201014960,1,(UNK) DODGE,AVN,Passenger
202201015992,4,2017 HONDA,CRV,SUV
202201014730,1,(UNK) PONTIAC,GRA,Passenger
202201014730,2,2019 NISSAN,VRS,Passenger
202201015874,1,1997 BUICK,LEL,Passenger
202201016159,2,2004 FORD,MUS,Passenger
202201015453,1,2005 MAZDA,M6,Passenger
202201016357,1,2003 HONDA,AEX,Passenger
202201016361,1,2013 HYUNDAI,TCN,Passenger
202201016551,2,2001 VOLVO,S40,Passenger
202201015273,1,2014 GMC,TER,SUV
202201016702,1,2020 FORD,XPL,Passenger
202201015880,1,2013 DODGE,DAR,Passenger
202201015933,3,(UNK) TOYOTA,CAM,Passenger
202201016118,2,2006 PONTIAC,G6 ,Passenger
202201016131,2,2018 DODGE,CHA,Passenger
202201016910,2,2017 CHEVROLET,TRV,SUV
202201015933,1,2011 VOLKSWAGEN,JET,Passenger
202201016464,1,2017 FORD,(UNK),Van/Mini-Van
202201015992,1,2000 FORD,WIN,Van/Mini-Van
202201015992,3,(UNK) ACURA,RDX,SUV
202201015933,2,2017 KIA MOTORS CORPORATION,OPT,Passenger
202201015992,2,1999 HONDA,CIV,Passenger
202201017433,1,2011 NISSAN,MAX,Passenger
202201016159,1,(UNK) UNKNOWN,(UNK),Unknown
202201016464,2,2017 NISSAN,SEN,Passenger
202201016464,3,2017 TOYOTA,RAV,Passenger
202201016131,1,2007 DODGE,DUR,SUV
202201017746,1,2000 (UNK),(UNK),Truck Single Unit
202201017985,1,2017 NISSAN,MAX,Passenger
202201016910,1,2004 CHEVROLET,TBZ,SUV
202201017380,1,2008 NISSAN,SEN,Passenger
202201017746,2,2008 CHRYSLER,30,Passenger
202201017752,1,2007 DODGE,RAM,Single Unit Truck with Trailer
202201018066,1,2007 CHRYSLER,PCF,Van/Mini-Van
202201017746,3,2019 KIA MOTORS CORPORATION,SPT,SUV
202201017094,1,2017 UNKNOWN,UNK,Bus 9 to 15 seats
202201018196,1,2012 FREIGHTLINER,TK ,Tractor With Semi-Trailer
202201018286,3,2005 CHEVROLET,SUB,Passenger
202201018312,1,2012 LINCOLN,MKZ,Passenger
202201018441,1,(UNK) (UNK),(UNK),Tractor With Semi-Trailer
202201018051,1,2007 LAND ROVER,LR3,Passenger
202201018165,2,2018 HONDA,CRV,Passenger
202201017433,2,2002 GMC,YUK,Passenger
202201018286,1,2016 CHEVROLET,IMP,Passenger
202201018286,2,2019 NISSAN,ALT,Passenger
202201018450,1,2011 DODGE,RAM,Pickup
202201018450,4,2008 HONDA,CRV,SUV
202201017918,1,2000 HONDA,ACC,Passenger
202201018879,1,2002 DODGE,DAK,Pickup
202201018979,1,2007 CHEVROLET,AVO,Passenger
202201010331,1,2004 MITSUBISHI,GAL,Passenger
202201018165,1,2016 DODGE,CHA,Passenger
202201018873,1,2006 CHEVROLET,TBZ,Passenger
202201019036,1,(UNK) DODGE,RAM,Pickup
202201019254,1,2012 (UNK),(UNK),SUV
202201018450,3,2015 CHEVROLET,TRX,SUV
202201018450,5,2015 NISSAN,ALT,Passenger
202201019457,1,2010 CHRYSLER,SEB,Passenger
202201019332,2,2016 (UNK),(UNK),SUV
202201019503,1,2014 KIA MOTORS CORPORATION,SOL,Passenger
202201019537,1,1998 TOYOTA,4RN,SUV
202201018554,1,2007 FORD,EDG,Passenger
202201019413,2,2012 CHEVROLET,MAL,Passenger
202201020174,2,2020 BMW,X6 ,SUV
202201020174,1,2010 NISSAN,ALT,Passenger
202201019413,1,2014 DODGE,JNY,SUV
202201020884,1,2014 NISSAN,SEN,Passenger
202201021712,2,2000 MERCEDES-BENZ,M35,SUV
202201020652,1,2013 JEEP,UNK,SUV
202201021251,2,2019 TOYOTA,RAV,SUV
202201022051,3,2012 NISSAN,ALT,Passenger
202201022238,3,2015 MERCEDES-BENZ,GLA,Passenger
202201020824,1,2011 CHEVROLET,TRV,SUV
202201019970,1,2010 TOYOTA,PRI,Passenger
202201019970,3,2013 DODGE,RAM,Pickup
202201020588,1,2018 FORD,(UNK),Pickup
202201020676,2,2008 VOLKSWAGEN,JET,Passenger
202201020824,2,2020 LEXUS,RX3,SUV
202201023160,1,(UNK) UNKNOWN,(UNK),Passenger
202201021712,1,2005 FORD,F15,Pickup
202201020887,1,2009 FORD,F15,Pickup
202201021307,2,2004 DODGE,STA,Passenger
202201021307,3,2003 HONDA,ODY,Van/Mini-Van
202201021448,3,2015 BMW,X4,Passenger
202201021365,1,2018 CHEVROLET,MAL,Passenger
202201021365,2,2006 HONDA,OEX,Van/Mini-Van
202201021448,1,2012 GMC,ACA,SUV
202201023897,1,2013 FORD,EDG,SUV
202201024134,2,2015 FREIGHTLINER,UNK,Truck Single Unit
202201021547,1,2007 FORD,F15,Pickup
202201021927,1,2020 TOYOTA,RAV,SUV
202201024365,1,2011 TOYOTA,RAV,SUV
202201024491,1,2000 BUICK,LEC,Passenger
202201022361,2,2015 CHEVROLET,SLV,Pickup
202201022683,1,2004 LEXUS,R33,Passenger
202201022683,2,2013 FORD,EDG,SUV
202201022242,2,2007 NISSAN,PTH,Passenger
202201024841,1,2008 NISSAN,XTR,SUV
202201024851,2,2005 NISSAN,SEN,Passenger
202201023010,1,2017 NISSAN,ALT,Passenger
202201023010,2,2020 HONDA,ACC,Passenger
202201022172,3,2008 MAZDA,CX5,SUV
202201025012,2,1999 MERCEDES-BENZ,ML3,SUV
202201022238,2,2019 HYUNDAI,TCN,SUV
202201022820,1,2020 PETERBILT MOTORS CO.,TK ,Tractor With Semi-Trailer
202201023872,1,2008 CHEVROLET,SUB,Passenger
202201022689,1,1998 HONDA,CIV,Passenger
202201025625,2,2019 CHEVROLET,TRX,Passenger
202201023232,2,2013 LINCOLN,MKX,Passenger
202201025727,1,2012 HONDA,FIT,Passenger
202201025744,1,2017 CHEVROLET,EQX,Passenger
202201023049,1,(UNK) TOYOTA,COA,Passenger
202201025921,2,2018 FORD,FOC,Passenger
202201024785,1,1999 SAAB,93 ,Passenger
202201023829,1,2015 CHRYSLER,200,Passenger
202201023049,2,2004 TOYOTA,SNA,Van/Mini-Van
202201025012,1,2016 TESLA,MDX,SUV
202201023897,2,2012 NISSAN,ALT,Passenger
202201023718,1,(UNK) TOYOTA,CAM,Passenger
202201023718,3,2014 NISSAN,SEN,Passenger
202201023232,1,1998 DODGE,DAK,Pickup
202201024047,1,2008 BUICK,LCR,Passenger
202201024228,1,2006 AUTOCAR,(UNK),Other
202201024152,1,1994 FORD,RNG,Passenger
202201024152,2,2000 LINCOLN,TOW,Passenger
202201023718,2,2020 NISSAN,SEN,Passenger
202201024499,1,2018 BMW,M3 ,Passenger
202201024499,3,2019 HYUNDAI,SON,Passenger
202201024499,4,(UNK) LINCOLN,AVA,SUV
202201026727,1,2004 CHEVROLET,SLV,Pickup
202201024832,1,2016 CADILLAC,SRX,SUV
202201024921,2,2018 PETERBILT MOTORS CO.,TK ,Tractor With Semi-Trailer
202201027030,2,2016 MAZDA,(UNK),Passenger
202201026126,1,2019 FORD,EDG,SUV
202201026126,2,2013 HYUNDAI,SFE,SUV
202201024134,1,2008 CHRYSLER,TA,Van/Mini-Van
202201024228,2,1985 CHEVROLET,CAP,Passenger
202201027354,1,2006 TOYOTA,COA,Passenger
202201027356,2,2018 TOYOTA,COA,Passenger
202201027356,3,2017 MERCEDES-BENZ,MS5,Passenger
202201025167,1,2014 HONDA,CRV,Passenger
202201025167,2,2001 MERCURY,GML,Passenger
202201027480,3,2013 FORD,XPL,Passenger
202201027620,2,2012 NISSAN,MAX,Passenger
202201027629,2,2018 MACK TRUCKS  INC.,TK ,Tractor With Semi-Trailer
202201025313,1,2007 CHEVROLET,SLV,Pickup
202201025313,2,2019 SUBARU,OUT,SUV
202201027722,1,(UNK) TOYOTA,RAV,Unknown
202201025625,1,2017 LINCOLN,MKZ,Passenger
202201024851,1,2012 FORD,EDG,SUV
202201025712,1,2008 HYUNDAI,SON,Passenger
202201025712,2,2016 HONDA,CIV,Passenger
202201025968,2,(UNK) (UNK),(UNK),Truck Single Unit
202201025167,3,2019 LINCOLN,MKZ,Passenger
202201027995,1,2006 BMW,32I,Passenger
202201026046,2,2020 ACURA,ZDX,Passenger
202201025887,2,(UNK) MITSUBISHI,OUT,Passenger
202201024832,3,2020 NISSAN,SEN,Passenger
202201026012,1,2019 CHRYSLER,30,Passenger
202201025426,2,2007 FORD,EDG,SUV
202201026594,1,2015 FORD,XPL,Passenger
202201026972,2,2017 HONDA,CRV,SUV
202201025887,1,(UNK) MERCEDES-BENZ,500,Passenger
202201026019,1,(UNK) CHEVROLET,(UNK),Truck Single Unit
202201027031,1,2019 (UNK),(UNK),Truck Single Unit
202201027480,1,2006 FORD,FOC,Passenger
202201027480,2,2013 GMC,TER,Passenger
202201027487,1,2019 HONDA,HRV,SUV
202201026046,1,2003 SATURN,VUE,Passenger
202201027289,2,2018 FORD,(UNK),Passenger
202201026727,2,2004 FORD,ECP,SUV
202201026965,1,2019 NISSAN,SEN,Passenger
202201027030,1,2016 CHEVROLET,IMP,Passenger
202201027065,2,2010 GMC,AS1,SUV
202201025878,2,(UNK) SUBARU,BRZ,Passenger
202201027621,1,2019 HONDA,RGL,Pickup
202201027637,1,2005 DODGE,STA,Passenger
202201027421,2,2017 MACK TRUCKS  INC.,TK ,Truck Single Unit
202201027489,1,2000 CHEVROLET,SNC,Passenger
202201027224,1,2016 VOLKSWAGEN,PAS,Passenger
202201027055,1,2007 CHEVROLET,ILT,Passenger
202201027070,1,1999 FORD,RNG,Pickup
202201029370,1,2015 NISSAN,SEN,Passenger
202201026594,2,2014 (UNK),(UNK),Other Vehicle With Trailer
202201027722,2,(UNK) CHEVROLET,CRZ,Unknown
202201027354,2,2019 AUDI,(UNK),SUV
202201029602,1,2011 NISSAN,JUK,SUV
202201028061,1,(UNK) HONDA,CIV,Passenger
202201027421,1,2005 PONTIAC,BON,Passenger
202201027629,1,2004 CHEVROLET,SE4,Pickup
202201027637,3,2016 CHRYSLER,CVN,Van/Mini-Van
202201028236,1,2008 CADILLAC,DTS,Passenger
202201029721,2,2014 TOYOTA,HGH,SUV
202201028411,2,2014 DODGE,CVN,Van/Mini-Van
202201027620,1,2017 MAZDA,M6 ,Passenger
202201028484,2,2008 CHRYSLER,ASP,SUV
202201030104,1,2016 GMC,ACA,Passenger
202201027825,1,(UNK) UNKNOWN,(UNK),Passenger
202201027825,3,2017 HONDA,ACC,Passenger
202201028611,1,(UNK) HYUNDAI,SON,Passenger
202201028642,1,2006 CHEVROLET,MUL,Passenger
202201030444,1,2003 CHRYSLER,TNC,Van/Mini-Van
202201028806,2,2018 TOYOTA,TAC,Pickup
202201028393,1,2007 CHEVROLET,IMP,Passenger
202201030673,2,2012 GMC,CYN,Truck Single Unit
202201030673,3,2019 CHEVROLET,SUB,Passenger
202201030697,2,2000 TOYOTA,AVA,Passenger
202201028082,1,2014 TOYOTA,CAM,Passenger
202201030793,2,2017 HYUNDAI,SFE,SUV
202201029588,2,2019 DODGE,RAM,Van/Mini-Van
202201027289,1,2018 TOYOTA,TUN,Passenger
202201028721,2,2018 TOYOTA,RAV,SUV
202201028740,1,2003 MAZDA,PRO,Passenger
202201028740,2,(UNK) (UNK),(UNK),Passenger
202201031072,1,2018 FORD,F15,Pickup
202201028411,1,2016 DODGE,CHL,Passenger
202201028642,2,2010 BUICK,LCX,Passenger
202201028721,1,2017 TOYOTA,CAM,Passenger
202201031287,1,2006 GMC,ENV,SUV
202201031443,1,2004 CHRYSLER,TNC,Van/Mini-Van
202201031454,1,(UNK) HONDA,CRV,SUV
202201027486,1,2013 DODGE,RAM,Unknown
202201027631,1,2007 TOYOTA,CAM,Passenger
202201028916,1,2015 BMW,X1,Passenger
202201027844,1,(UNK) DODGE,DUR,Unknown
202201032024,1,2017 CHEVROLET,CRZ,Passenger
202201030293,2,2020 HYUNDAI,SFE,SUV
202201029588,1,2002 DODGE,STA,Passenger
202201029721,1,2007 MAZDA,MZ3,Passenger
202201030793,1,2008 MERCEDES-BENZ,E63,Passenger
202201030797,1,2005 TOYOTA,CAM,Passenger
202201028213,1,2014 BMW,535,Passenger
202201028213,2,2014 NISSAN,RGE,SUV
202201032739,2,2004 CHEVROLET,TK ,Pickup
202201032839,1,1999 FORD,F35,Pickup
202201031087,1,2005 BUICK,UNK,Passenger
202201028393,2,(UNK) DODGE,DUR,Passenger
202201028393,3,2003 PONTIAC,GRM,Passenger
202201030353,2,2007 CHEVROLET,TOE,SUV
202201031252,1,2003 TOYOTA,TUN,Pickup
202201031280,1,1991 (UNK),(UNK),Passenger
202201031285,1,2005 CHEVROLET,EXT,SUV
202201031286,1,2017 FORD,MUS,Passenger
202201031292,3,2014 DODGE,DUR,Passenger
202201030277,1,2005 LEXUS,G47,Passenger
202201030793,3,2013 CADILLAC,SRX,SUV
202201031445,2,2012 BUICK,LCR,Passenger
202201031474,1,2005 CHEVROLET,TBZ,SUV
202201031475,3,2013 VOLKSWAGEN,PAS,Passenger
202201033473,1,2010 DODGE,(UNK),Passenger
202201031263,1,2011 GMC,SRA,Pickup
202201032024,2,2011 HONDA,CRV,Passenger
202201030712,2,2006 NISSAN,ALT,Passenger
202201031286,2,(UNK) PETERBILT MOTORS CO.,TK ,Tractor With Semi-Trailer
202201031445,1,2002 GMC,ENV,Passenger
202201033708,2,2012 NISSAN,RGE,Van/Mini-Van
202201031443,2,(UNK) INTERNATIONAL,TRA,Tractor With Semi-Trailer
202201029522,1,2014 FORD,ECP,SUV
202201033979,1,2007 TOYOTA,CAM,Passenger
202201031492,1,1993 CHEVROLET,4CC,SUV
202201032739,1,2001 CHEVROLET,SUB,SUV
202201031261,2,2020 VOLKSWAGEN,VGN,Tractor With Semi-Trailer
202201031283,1,2007 FORD,ECP,SUV
202201031285,2,1998 CHEVROLET,BLZ,SUV
202201031290,1,2020 BMW,X5 ,Passenger
202201030353,1,2015 LAND ROVER,RRV,SUV
202201033062,1,2017 CHEVROLET,TRX,SUV
202201032320,1,2005 BUICK,CEN,Passenger
202201031454,2,2001 OLDSMOBILE,ALO,Passenger
202201031454,3,2018 CHEVROLET,SLV,Pickup
202201032249,1,2017 FORD,EDG,SUV
202201032342,1,2006 MITSUBISHI,ECL,Passenger
202201034854,1,2010 CHEVROLET,SLV,Pickup
202201030697,1,2009 FORD,RNG,Pickup
202201030697,3,2008 JEEP,CMP,Passenger
202201030712,1,2009 CHEVROLET,MAL,Passenger
202201030712,4,2017 HONDA,CRV,SUV
202201032631,1,2012 FORD,FIE,Passenger
202201035192,2,2000 JOHN DEERE,(UNK),Farm Equipment
202201032868,1,2005 ACURA,MDX,Passenger
202201032895,2,2013 INFINITI,G37,Passenger
202201032895,3,2008 HONDA,VEX,Passenger
202201032917,2,2017 NISSAN,TTN,Pickup
202201033550,1,2012 CHEVROLET,IMP,Passenger
202201033550,2,2016 DODGE,RAM,Pickup
202201033069,1,2012 CHEVROLET,IMP,Passenger
202201033238,1,2020 TOYOTA,COA,Passenger
202201032070,2,2011 KIA MOTORS CORPORATION,OPT,Passenger
202201032102,2,2004 CHEVROLET,MSS,Passenger
202201033978,1,2017 HONDA,CRV,Passenger
202201031072,2,2000 CHEVROLET,MAL,Passenger
202201031087,2,2018 TOYOTA,VAN,Van/Mini-Van
202201031166,2,2015 (UNK),(UNK),Tractor With Semi-Trailer
202201031280,2,2002 TOYOTA,SOL,Passenger
202201031292,1,2003 ACURA,CL,Passenger
202201031292,2,2003 PONTIAC,VIB,Passenger
202201031446,1,2002 CHEVROLET,BL2,Passenger
202201031620,1,2005 DODGE,CVN,Van/Mini-Van
202201031620,2,2004 DODGE,RAM,Pickup
202201033543,2,2020 HYUNDAI,KNA,Passenger
202201033545,2,(UNK) UNKNOWN,UNK,Unknown
202201031665,1,2006 FORD,EC2,Van/Mini-Van
202201033664,1,2005 FORD,F15,Pickup
202201034423,1,2019 LINCOLN,MKC,Passenger
202201034423,2,2001 LEXUS,G43,Passenger
202201033708,1,(UNK) FORD,TRN,Passenger
202201032563,1,2007 CHEVROLET,CVT,Passenger
202201032605,1,2008 JEEP,PAT,Passenger
202201034951,1,2014 CHEVROLET,IMP,Passenger
202201036316,4,2018 TOYOTA,RAV,Passenger
202201036476,2,2004 (UNK),(UNK),Passenger
202201036476,8,2008 NISSAN,SEN,Passenger
202201032917,1,2015 CHEVROLET,IMP,Passenger
202201033979,2,2006 FORD,MUS,Passenger
202201031958,1,2015 ACURA,TLX,Passenger
202201031958,2,2013 DODGE,CVN,Van/Mini-Van
202201033069,2,2012 BUICK,LCR,Passenger
202201032070,1,2017 BUICK,REG,Passenger
202201032102,1,2009 FORD,EX2,SUV
202201032202,1,2016 HYUNDAI,SON,Passenger
202201036967,2,2011 GMC,YUO,SUV
202201033612,1,2017 BUICK,ENR,SUV
202201032523,3,2011 BUICK,ENC,SUV
202201034461,1,1998 BUICK,CNC,Passenger
202201034520,1,2017 MAZDA,CX5,Passenger
202201037168,2,2011 NISSAN,RGE,Passenger
202201032827,1,(UNK) CHEVROLET,MAL,Passenger
202201037251,2,2015 DODGE,CHA,Passenger
202201034805,2,2016 HYUNDAI,ACC,Van/Mini-Van
202201033876,1,2004 CHEVROLET,4X2,Pickup
202201033978,2,2013 NISSAN,ALT,Passenger
202201032895,1,2018 CHEVROLET,SLV,Pickup
202201034854,2,2017 HONDA,CRV,Passenger
202201037357,2,2008 PONTIAC,G6 ,Passenger
202201037504,1,2020 MAZDA,CX5,SUV
202201033050,1,2018 JEEP,GCH,SUV
202201033238,2,2014 JEEP,GCH,Passenger
202201033498,1,2015 SUBARU,LEG,Passenger
202201036476,6,2003 MITSUBISHI,(UNK),Passenger
202201036476,9,1996 TOYOTA,CAM,Passenger
202201037799,1,2010 CHEVROLET,AVO,Passenger
202201038213,2,2018 CHEVROLET,MAL,Passenger
202201037002,2,2008 MERCEDES-BENZ,E35,Passenger
202201037010,1,2008 FORD,(UNK),Passenger
202201037010,4,2012 (UNK),(UNK),Truck Single Unit
202201037028,2,2014 JEEP,CMP,Passenger
202201037170,1,2017 NISSAN,PTH,Van/Mini-Van
202201034520,2,2020 LAND ROVER,DEF,Passenger
202201038688,1,2005 CHEVROLET,SE4,Pickup
202201034805,1,2017 CHEVROLET,IMP,Passenger
202201036120,1,2006 TOYOTA,TAC,Pickup
202201034854,3,2003 NISSAN,MAX,Passenger
202201010947,2,2013 CHEVROLET,CAM,Passenger
202201037625,3,2016 CHEVROLET,MAL,Passenger
202201038935,2,2018 BUICK,ENV,SUV
202201036351,1,2017 FORD,ECP,SUV
202201036303,1,2014 CHEVROLET,SNC,Passenger
202201036614,1,2003 MITSUBISHI,ECL,Passenger
202201037716,2,2015 TOYOTA,AVA,Passenger
202201036476,1,2004 FORD,(UNK),Pickup
202201037799,2,2017 JEEP,WRG,Passenger
202201037808,1,2007 HONDA,ODY,Van/Mini-Van
202201039338,1,2010 CHEVROLET,IMP,Passenger
202201036476,5,2008 BMW,(UNK),Passenger
202201036561,1,2013 CADILLAC,ESL,SUV
202201035192,1,(UNK) FORD,(UNK),Pickup
202201039474,2,2009 FORD,FOC,Passenger
202201036837,1,2013 CHEVROLET,EQX,SUV
202201037971,1,2012 NISSAN,SEN,Passenger
202201039925,2,2013 DODGE,AVN,Passenger
202201037002,3,2009 HONDA,CIV,Passenger
202201037055,1,2017 DODGE,JNY,Passenger
202201037168,1,2015 GMC,SRA,Passenger
202201037170,2,(UNK) CHRYSLER,PCF,Van/Mini-Van
202201035918,2,2007 MERCEDES-BENZ,M35,SUV
202201040315,2,2012 JEEP,UNK,Passenger
202201040634,1,2011 CHEVROLET,HHR,Passenger
202201040755,1,2004 TOYOTA,SQA,Passenger
202201037670,2,2012 JEEP,WRG,SUV
202201036316,1,2013 CHEVROLET,MAL,Passenger
202201036316,2,2012 BUICK,LCR,Passenger
202201036316,3,2004 MAZDA,MZ3,Passenger
202201037683,2,2008 TOYOTA,SNA,Van/Mini-Van
202201037708,1,(UNK) (UNK),(UNK),Pickup
202201037683,1,2006 CHRYSLER,30,Passenger
202201037808,2,2015 CHEVROLET,TOE,SUV
202201036303,2,2012 CHEVROLET,MLT,Passenger
202201036351,2,2001 LEXUS,IS3,Passenger
202201036449,1,2019 MAZDA,CX9,Passenger
202201036476,4,2008 HONDA,ODY,Van/Mini-Van
202201037971,2,2007 NISSAN,PTH,SUV
202201038104,1,(UNK) CHEVROLET,(UNK),SUV
202201038268,1,2010 HYUNDAI,ELN,Passenger
202201036689,1,2006 FORD,FOC,Passenger
202201037010,3,2015 VOLKSWAGEN,GOL,Passenger
202201037027,2,2009 TOYOTA,COA,Passenger
202201037055,2,2020 FREIGHTLINER,TK ,Tractor With Semi-Trailer
202201038434,1,2013 (UNK),(UNK),Passenger
202201037168,4,2011 DODGE,DAK,Passenger
202201037010,2,2012 INFINITI,G37,Passenger
202201038670,2,2014 FORD,XPL,Passenger
202201037168,3,2010 CHEVROLET,CBT,Passenger
202201037706,2,2012 CHEVROLET,CRZ,Passenger
202201037168,5,2019 CHEVROLET,SLV,Passenger
202201037708,2,(UNK) (UNK),(UNK),Passenger
202201039002,2,2009 HYUNDAI,ELN,Passenger
202201039001,1,2015 JEEP,CMP,SUV
202201039001,2,2003 (UNK),(UNK),Truck Single Unit
202201037302,2,2020 KIA MOTORS CORPORATION,NRO,Passenger
202201039703,1,2009 (UNK),(UNK),Van/Mini-Van
202201039204,1,2006 MAZDA,M6 ,Passenger
202201039208,3,2017 HONDA,CRV,Passenger
202201037377,1,(UNK) LEXUS,IS3,Passenger
202201039208,2,2016 NISSAN,ALT,Passenger
202201042366,1,2011 DODGE,RAM,Pickup
202201039565,2,2014 CHEVROLET,MAL,Passenger
202201038202,1,2013 HONDA,CRV,Passenger
202201038213,1,2018 WESTERN STAR,(UNK),Tractor With Semi-Trailer
202201037755,2,2016 FORD,FIE,Passenger
202201042477,1,2009 LINCOLN,MKS,Passenger
202201042477,2,2019 FORD,(UNK),Van/Mini-Van
202201039853,2,2009 (UNK),(UNK),Passenger
202201039991,1,2011 UNKNOWN,UNK,Pickup
202201040398,1,1994 (UNK),(UNK),Pickup
202201042774,1,2006 DODGE,TK ,Pickup
202201042786,2,2017 DODGE,DUR,SUV
202201038628,1,2005 SCION,XB ,Passenger
202201042949,1,2015 YAMAHA,Y70,ATV
202201042949,2,2012 JEEP,GCH,SUV
202201039853,1,2010 BMW,128,Passenger
202201039046,1,2015 TOYOTA,HGH,SUV
202201043089,2,2020 (UNK),(UNK),Truck Single Unit
202201039993,1,2004 DODGE,RAM,Pickup
202201040755,2,2016 HONDA,CIV,Passenger
202201043513,3,2010 FORD,F15,Pickup
202201039204,2,2010 SUBARU,FOR,Passenger
202201038405,1,2015 TOYOTA,COA,Passenger
202201038516,3,2006 CHEVROLET,CBT,Passenger
202201038552,2,2007 HONDA,CRV,Passenger
202201043811,1,2016 VOLKSWAGEN,PAS,Passenger
202201043815,2,2012 CHEVROLET,CRZ,Passenger
202201043815,3,2014 CHEVROLET,EQX,SUV
202201039565,1,2000 DODGE,RAM,Pickup
202201041956,1,2012 DODGE,DUR,Passenger
202201038755,1,2015 CHEVROLET,EQX,Passenger
202201039626,1,2006 TOYOTA,PRI,Passenger
202201042134,1,(UNK) DODGE,NIT,SUV
202201042134,2,2013 DODGE,CHA,Passenger
202201042151,1,2020 NISSAN,(UNK),SUV
202201042270,1,2009 HONDA,ACC,Passenger
202201044028,1,2007 DODGE,CVN,Passenger
202201042812,2,2009 PONTIAC,G6G,Passenger
202201039208,1,2010 CHEVROLET,(UNK),SUV
202201044345,2,2012 CHEVROLET,MAL,Passenger
202201041489,1,2016 (UNK),(UNK),Van/Mini-Van
202201040203,1,(UNK) UNKNOWN,UNK,SUV
202201039901,1,2012 FORD,ECP,Passenger
202201043190,2,2015 BUICK,VER,Passenger
202201040546,1,(UNK) VOLVO,(UNK),Other
202201043432,1,2018 HONDA,ODY,SUV
202201043513,1,2017 HYUNDAI,ELN,Passenger
202201041395,1,2008 TOYOTA,COA,Passenger
202201043513,2,2018 JEEP,(UNK),SUV
202201040808,1,2013 LINCOLN,MKX,SUV
202201042532,1,2017 FREIGHTLINER,TK,Truck Single Unit
202201042676,2,2019 CHEVROLET,IMP,Passenger
202201044075,2,2014 CHRYSLER,30,Passenger
202201044140,1,2017 CHEVROLET,SLV,Pickup
202201044624,2,2010 MERCEDES-BENZ,R35,Passenger
202201045657,1,2008 MERCEDES-BENZ,S50,Passenger
202201044696,2,2013 SCION,XB ,Passenger
202201046191,1,2016 FORD,FOC,Passenger
